name,homepage,scholar_id,citations,h-index,earliest_paper
Heinz Handels,https://www.imi.uni-luebeck.de/~handels,39hYEG8AAAAJ,7561.0,36.0,1988.0
Andreas Schrader,https://www.itm.uni-luebeck.de/mitarbeitende/andreas-schrader.html,yMDaoqQAAAAJ,614.0,13.0,1996.0
Thomas Eisenbarth,https://www.its.uni-luebeck.de/mitarbeiterinnen/thomas-eisenbarth.html,N8DdWJwAAAAJ,5884.0,40.0,2005.0
Nicole Jochems,https://www.imis.uni-luebeck.de/de/institut/team/nicole-jochems,ZMwD_rUAAAAJ,541.0,12.0,1996.0
Michael Herczeg,https://www.imis.uni-luebeck.de/de/institut/team/michael-herczeg,5FCGBlAAAAAJ,2248.0,20.0,1983.0
Thomas Franke,https://www.imis.uni-luebeck.de/de/institut/team/thomas-franke,zQZf-msAAAAJ,3963.0,31.0,2008.0
Marcin Grzegorzek,http://www.imi.uni-luebeck.de/de/~grzegorzek,afSJW1IAAAAJ,1997.0,20.0,2003.0
Erhardt Barth,https://www.inb.uni-luebeck.de/mitarbeiter/mitarbeiter/professoren/erhardt-barth.html,YX3ympsAAAAJ,6185.0,38.0,1989.0
Josef Ingenerf,http://www.imi.uni-luebeck.de/de/~ingenerf,rXUpYSsAAAAJ,975.0,14.0,1987.0
K. Rüdiger Reischuk,http://www.tcs.uni-luebeck.de/mitarbeiter/reischuk,,,,
Heiko Hamann,https://www.iti.uni-luebeck.de/mitarbeiter/hamann.html,HUoutmwAAAAJ,2504.0,25.0,2003.0
Thorsten M. Buzug,https://www.imt.uni-luebeck.de/institute/staff/thorsten-m-buzug.html,BmU3oeYAAAAJ,10339.0,44.0,1989.0
Elmar A. Rückert,https://www.rob.uni-luebeck.de/index.php?id=448,EKUvWkkAAAAJ,605.0,13.0,2008.0
Mattias P. Heinrich,http://www.imi.uni-luebeck.de/de/~heinrich,_403fNcAAAAJ,7060.0,32.0,2007.0
Alfred Mertins,https://www.isip.uni-luebeck.de/people/alfred-mertins.html,,,,
Ralf Möller,https://www.ifis.uni-luebeck.de/index.php?id=moeller,IF53lyMAAAAJ,7690.0,39.0,1988.0
Achim Schweikard,https://www.rob.uni-luebeck.de/index.php?id=321,,,,
Esfandiar Mohammadi,https://www.its.uni-luebeck.de/mitarbeiterinnen/esfandiar-mohammadi.html,O9Z2mN8AAAAJ,538.0,12.0,2010.0
Mladen Berekovic,https://www.iti.uni-luebeck.de/mitarbeiter/berekovic.html,70NvAoYAAAAJ,1725.0,20.0,1995.0
Thomas Martinetz,https://www.inb.uni-luebeck.de/mitarbeiter/mitarbeiter/professoren/107.html,0-tDtUIAAAAJ,12929.0,39.0,1988.0
Sven Groppe,https://www.ifis.uni-luebeck.de/index.php?id=groppe,drGVVY0AAAAJ,1071.0,19.0,2003.0
Martin Leucker,https://www.isp.uni-luebeck.de/staff/martin,K5TogrcAAAAJ,6660.0,37.0,1998.0
Floris Ernst,https://www.rob.uni-luebeck.de/index.php?id=320,,,,
Till Tantau,http://www.tcs.uni-luebeck.de/de/mitarbeiter/tantau,,,,
Maciej Liskiewicz,http://www.tcs.uni-luebeck.de/de/mitarbeiter/liskiewi/index.html,jsxwOYcAAAAJ,1583.0,17.0,1987.0
Jan Lellmann,https://www.mic.uni-luebeck.de/people/jan-lellmann.html,AyjlTxMAAAAJ,1535.0,17.0,2006.0
Jan Modersitzki,https://www.mic.uni-luebeck.de/people/jan-modersitzki.html,kjJlVk8AAAAJ,6658.0,31.0,1993.0
