name,homepage,scholar_id,citations,h-index
Delaram Jarchi,https://www.essex.ac.uk/people/jarch68309/delaram-jarchi,sp7QoSwAAAAJ,880.0,18.0
Shoaib Jameel,https://www.essex.ac.uk/people/jamee22406/shoaib-jameel,gyy0YOIAAAAJ,554.0,12.0
Riccardo Poli,https://www.essex.ac.uk/people/polir15101/riccardo-poli,fNVNLBcAAAAJ,25137.0,66.0
Serafeim Perdikis,https://www.essex.ac.uk/people/perdi05405/serafeim-perdikis,WDVeTH4AAAAJ,1132.0,15.0
Liang Hu,https://www.essex.ac.uk/people/hulia47602/liang-hu,hUhUGfYAAAAJ,824.0,14.0
Ian Daly,https://www.essex.ac.uk/people/dalyi03400/ian-daly,N8POe8cAAAAJ,2752.0,30.0
Javier Andréu Pérez,https://www.essex.ac.uk/people/andre09407/javier-andreu-perez,1m4DHQQAAAAJ,3187.0,16.0
Vito De Feo,https://www.essex.ac.uk/people/defeo60201/vito-de-feo,56FwOjUAAAAJ,482.0,10.0
John G. O'Hara,https://www.essex.ac.uk/people/ohara61509/john-o-hara,EPQvmhkAAAAJ,629.0,12.0
Joseph Walton-Rivers,https://www.essex.ac.uk/people/walto64102/joseph-walton-rivers,wi9Z2rAAAAAJ,80.0,3.0
Ali Zulfiqar,https://www.essex.ac.uk/people/alizu48900/zulfiqar-ali,e1-m8fAAAAAJ,1437.0,24.0
Mays F. Al-Naday,https://www.essex.ac.uk/people/alned81405/mays-al-naday,aOlKyJ0AAAAJ,183.0,8.0
Eirina Bourtsoulatze,https://www.essex.ac.uk/people/bourt28406/eirina-bourtsoulatze,piQAo5YAAAAJ,451.0,9.0
Borzoo Rassouli,https://www.essex.ac.uk/people/rasso29502/borzoo-rassouli,Zw05NOsAAAAJ,618.0,12.0
Nicos Angelopoulos,https://www.essex.ac.uk/people/angel61804/nicos-angelopoulos,#NAME?,,
Huosheng Hu,https://www.essex.ac.uk/people/huhuo40009/huosheng-hu,9GJ90xMAAAAJ,16475.0,60.0
Richard Bartle,https://www.essex.ac.uk/people/bartl01006/richard-bartle,ZKvoljcAAAAJ,7364.0,19.0
Vahid Abolghasemi,https://www.essex.ac.uk/people/abolg46201/vahid-abolghasemi,WPumu9wAAAAJ,1573.0,19.0
Jianhua He,https://www.essex.ac.uk/people/hejia61606/jianhua-he,Sq03a0UAAAAJ,,
Maria Kyropoulou,https://www.essex.ac.uk/people/kyrop21400/maria-kyropoulou,IX6PZBEAAAAJ,785.0,11.0
Vishwanathan Mohan,https://www.essex.ac.uk/people/mohan05903/vishwanathan-mohan,hH1V-0oAAAAJ,649.0,14.0
Dariush Mirshekar-Syahkal,https://www.essex.ac.uk/people/mirsh11140/dariush-mirshekar-syahkal,NOSCHOLARPAGE,,
Klaus D. Maier,https://www.essex.ac.uk/people/mcdon01907/klaus-mcdonald-maier,xYARJTQAAAAJ,4378.0,32.0
Ana Matran-Fernandez,https://www.essex.ac.uk/people/matra32701/ana-matran-fernandez,_g01zM4AAAAJ,244.0,10.0
Cunjin Luo,https://www.essex.ac.uk/people/luocu65405/cunjin-luo,NOSCHOLARPAGE,,
Zi Long Liu,https://www.essex.ac.uk/people/liuzi11203/zilong-liu,ODFLmIwAAAAJ,1863.0,25.0
Anish Jindal,https://www.essex.ac.uk/people/jinda12007/anish-jindal,jzCj6fcAAAAJ,1838.0,22.0
Sefki Kolozali,https://www.essex.ac.uk/people/koloz89402/sefki-kolozali,1xzZr9wAAAAJ,723.0,11.0
Panagiotis Kanellopoulos,https://www.essex.ac.uk/people/kanel33803/panagiotis-kanellopoulos,KQdQxm4AAAAJ,1130.0,18.0
Aikaterini Bourazeri,https://www.essex.ac.uk/people/boura96709/katerina-bourazeri,NOSCHOLARPAGE,,
Nigel J. Newton,https://www.essex.ac.uk/people/newto34604/nigel-newton,R5ygjTgAAAAJ,924.0,13.0
David Bebbington,https://www.essex.ac.uk/people/bebbi54504/david-bebbington,Bfyv1r0AAAAJ,261.0,6.0
Leila Musavian,https://www.essex.ac.uk/people/musav85708/leila-musavian,AcQ6zI0AAAAJ,2999.0,30.0
Mohammad Hossein Anisi,https://www.essex.ac.uk/people/anisi58203/hossein-anisi,aIJT1LgAAAAJ,2940.0,31.0
