name,homepage,scholar_id,citations,h-index
Sharat Chandran,https://www.cse.iitb.ac.in/~sharat,pRDtIYcAAAAJ,1109.0,17.0
Bernard L. Menezes,https://www.cse.iitb.ac.in/~bernard,HeLjCw8AAAAJ,458.0,12.0
Parag Chaudhuri,https://www.cse.iitb.ac.in/~paragc,kOkSgaMAAAAJ,408.0,9.0
Puru Kulkarni,https://www.cse.iitb.ac.in/~puru,Gs3HO5kAAAAJ,5112.0,24.0
Kavi Arya,https://www.cse.iitb.ac.in/~kavi,Qz7H0U0AAAAJ,518.0,13.0
Ganesh Ramakrishnan,https://www.cse.iitb.ac.in/~ganesh,W1ZpREMAAAAJ,2178.0,22.0
Dhananjay M. Dhamdhere,https://www.cse.iitb.ac.in/~dmd,,,
Deepak B. Phatak,https://www.cse.iitb.ac.in/~dbp,,,
Biswabandan Panda,https://www.cse.iitb.ac.in/~biswa,,,
Abhiram G. Ranade,https://www.cse.iitb.ac.in/~ranade,lb5ffQ8AAAAJ,2329.0,21.0
Bharat Adsul,https://www.cse.iitb.ac.in/page14,bZhCDxIAAAAJ,217.0,8.0
Amitabha Sanyal,https://www.cse.iitb.ac.in/~as,,,
S. Akshay,https://www.cse.iitb.ac.in/~akshayss,mtufk2wAAAAJ,8475.0,35.0
Ashutosh Gupta,https://www.cse.iitb.ac.in/~akg,6xhp2CkAAAAJ,122.0,4.0
Preethi Jyothi,https://www.cse.iitb.ac.in/~pjyothi,QN_uhu8AAAAJ,969.0,15.0
Ajit Rajwade,https://www.cse.iitb.ac.in/~ajitvr,CkTW7PwAAAAJ,1007.0,13.0
Ajit A. Diwan,https://www.cse.iitb.ac.in/~aad,XpPk_GwAAAAJ,416.0,11.0
Om P. Damani,https://www.cse.iitb.ac.in/~damani,oEuni4IAAAAJ,1443.0,18.0
Supratim Biswas,https://www.cse.iitb.ac.in/~sb,e4CGuD4AAAAJ,241.0,8.0
Kameswari Chebrolu,https://www.cse.iitb.ac.in/~chebrolu,U-Irc6kAAAAJ,2676.0,22.0
Manoj M. Prabhakaran,http://mmp.cs.illinois.edu,FANRIhwAAAAJ,5340.0,35.0
Soumen Chakrabarti,https://www.cse.iitb.ac.in/~soumen,LfF2zfQAAAAJ,21095.0,56.0
Bhaskaran Raman,http://www.cse.iitk.ac.in/users/braman,qj3IRU8AAAAJ,4861.0,34.0
Rushikesh Joshi,https://www.cse.iitb.ac.in/~rkj,zmDfshUAAAAJ,594.0,12.0
Shivaram Kalyanakrishnan,https://www.cse.iitb.ac.in/~shivaram,YZkeEqAAAAAJ,2025.0,19.0
Umesh Bellur,https://www.cse.iitb.ac.in/~umesh,WnjGMjIAAAAJ,1836.0,23.0
Sridhar Iyer,http://www.it.iitb.ac.in/~sri,I7pOhHsAAAAJ,3072.0,27.0
Krithi Ramamritham,http://cuse.iitb.ac.in/people/faculty/krithi-ramamritham,LFLG5pcAAAAJ,23693.0,83.0
G. Sivakumar,https://www.cse.iitb.ac.in/~siva,NbKT0YgAAAAJ,1467.0,22.0
Nandlal L. Sarda,https://www.cse.iitb.ac.in/~nls,,,
Varsha Apte,https://www.cse.iitb.ac.in/~varsha,g2oLiH4AAAAJ,881.0,17.0
Siddhartha Chaudhuri,https://www.cse.iitb.ac.in/~sidch,QMc-grEAAAAJ,3098.0,23.0
S. Sudarshan,https://www.cse.iitb.ac.in/~sudarsha,KVbazsEAAAAJ,7971.0,41.0
Milind A. Sohoni,https://www.cse.iitb.ac.in/~sohoni,QbF6h1AAAAAJ,493.0,11.0
Sunita Sarawagi,https://www.cse.iitb.ac.in/~sunita,Hg4HmTAAAAAJ,14745.0,53.0
Supratik Chakraborty,https://www.cse.iitb.ac.in/~supratik,LwG4hd8AAAAJ,1881.0,23.0
Suyash P. Awate,https://www.cse.iitb.ac.in/~suyash,xVs3dPgAAAAJ,2309.0,24.0
Uday P. Khedker,https://www.cse.iitb.ac.in/~uday,mMX9vxkAAAAJ,1114.0,14.0
Krishna Shankara Narayanan,https://www.cse.iitb.ac.in/~krishnas,14JlaZsAAAAJ,1060.0,18.0
Sundar Vishwanathan,https://www.cse.iitb.ac.in/~sundar,8CK3IY4AAAAJ,1414.0,18.0
Mythili Vutukuru,https://www.cse.iitb.ac.in/~mythili,,,
