name,homepage,scholar_id,citations,h-index,earliest_paper
Dani Tannir,http://soe.lau.edu.lb/ece/faculty-staff/dani_tannir.php,Gtan3J4AAAAJ,129.0,7.0,2007.0
Faisal N. Abu-Khzam,http://www.csm.lau.edu.lb/fabukhzam,,,,
Nashat Mansour,http://www.lau.edu.lb/about/governance-policies/executive-officers/nashat-mansour.php,F0bsq18AAAAJ,1874.0,22.0,1991.0
Iyad Ouaiss,http://services.sea.lau.edu.lb/faculty/iouaiss,Bs47qDUAAAAJ,520.0,11.0,1994.0
Joe Tekli,http://soe.lau.edu.lb/ece/faculty-staff/joe_m_tekli.php,1YQgsckAAAAJ,1032.0,19.0,1954.0
George E. Nasr,http://www.lau.edu.lb/about/governance-policies/executive-officers/george-nasr.php,S9yBpOMAAAAJ,21662.0,56.0,
Danielle Azar,http://sas.lau.edu.lb/csm/people/danielle-azar.php,lcd1FHgAAAAJ,430.0,12.0,1997.0
Sanaa Sharafeddine,http://sas.lau.edu.lb/csm/people/sanaa-sharafeddine.php,a9_xXAwAAAAJ,1489.0,19.0,2000.0
Azzam Mourad,http://sas.lau.edu.lb/csm/people/azzam-mourad.php,p3DTnQQAAAAJ,2311.0,27.0,2005.0
Ramzi A. Haraty,http://sas.lau.edu.lb/csm/people/rharaty.php,yHGvAkYAAAAJ,1268.0,18.0,1989.0
Haidar Harmanani,http://sas.lau.edu.lb/csm/people/haidar.php,QeKSIXEAAAAJ,1063.0,16.0,1991.0
Samer S. Habre,http://sas.lau.edu.lb/csm/people/shabre.php,rY1x32oAAAAJ,499.0,9.0,1993.0
Wissam Fawaz,http://soe.lau.edu.lb/ece/faculty-staff/wissam_fawaz.php,3o50cnIAAAAJ,1471.0,16.0,2003.0
