name,homepage,scholar_id,citations,h-index
D. J. Soudris,https://microlab.ntua.gr/academics/dimitrios-soudris,lWuTmpEAAAAJ,5429.0,32.0
Symeon Papavassiliou,http://www.netmode.ntua.gr/papavass,qVvp2dEAAAAJ,7976.0,43.0
Iakovos S. Venieris,http://www.icbnet.ntua.gr/website/el/people/~ivenieris,Q0ylKvEAAAAJ,3335.0,27.0
Konstantinos Karantzalos,http://users.ntua.gr/karank,U6t7QpsAAAAJ,2969.0,28.0
Harris E. Psillakis,http://users.ntua.gr/hpsilakis,iwioPgUAAAAJ,491.0,12.0
Athanasios D. Panagopoulos,http://users.ntua.gr/thanpan,RGuFDFIAAAAJ,5742.0,34.0
Gregoris Mentzas,http://imu.ntua.gr/users/gmentzas,WdybrQYAAAAJ,7137.0,41.0
Hercules Avramopoulos,https://www.photonics.ntua.gr/people/prof-hercules-avramopoulos,hf2txgMAAAAJ,5725.0,37.0
Konstantina S. Nikita,http://www.biosim.ntua.gr/gr/people/knikita,4t9gJcUAAAAJ,9316.0,52.0
Nikolaos Papaspyrou,https://www.softlab.ntua.gr/~nickie,sB4E4lcAAAAJ,826.0,17.0
Ioanna Roussaki,http://people.cn.ntua.gr/ioanna/index.html,MIaDIWQAAAAJ,2092.0,22.0
Giorgos B. Stamou,http://www.image.ntua.gr/~gstam,R3y5dxMAAAAJ,4824.0,34.0
Dionisios N. Pnevmatikatos,http://www.cslab.ntua.gr/~pnevmati,TKtxe-UAAAAJ,3612.0,29.0
Panagiotis Tsanakas,http://www.cslab.ntua.gr/~panag,UdV8-qIAAAAJ,3220.0,20.0
Nectarios Koziris,http://www.cslab.ntua.gr/~nkoziris,wgwP96QAAAAJ,5435.0,31.0
Andreas Stafylopatis,http://www2.islab.ntua.gr/andreas,,,
Dimitris A. Fotakis,https://www.softlab.ntua.gr/~fotakis,zFDLf0UAAAAJ,2823.0,28.0
Stefanos D. Kollias,http://www.image.ece.ntua.gr/lab/stefanos,-h2va3cAAAAJ,12723.0,54.0
Emmanouel A. Varvarigos,http://hscnl.ece.ntua.gr/index.php/members/director,uynxtwsAAAAJ,7136.0,40.0
Dimitra I. Kaklamani,http://icbnet.ntua.gr/website/en/people/~dkaklamani,2tDrm6UAAAAJ,2515.0,24.0
Haris Ch. Doukas,https://www.ece.ntua.gr/en/staff/187,4TieQ1IAAAAJ,5149.0,38.0
Panayotis G. Cottis,https://www.ece.ntua.gr/en/staff/19,,,
Petros Maragos,http://cvsp.cs.ntua.gr/maragos,A2XydgGCY9gC,18693.0,62.0
Aris Pagourtzis,http://users.softlab.ntua.gr/~pagour,xh1BcAwAAAAJ,903.0,16.0
George I. Goumas,http://www.cslab.ntua.gr/~goumas,Cskc-awAAAAJ,1413.0,19.0
Panagiotis Frangos,https://www.ece.ntua.gr/gr/staff/48,i8miyV0AAAAJ,948.0,15.0
Constantin Papaodysseus,https://www.ece.ntua.gr/en/staff/72,,,
Efstathios D. Sykas,https://www.ece.ntua.gr/en/staff/36,,,
Antonios Symvonis,http://www.math.ntua.gr/~symvonis,EHH_0W8AAAAJ,1545.0,23.0
Dora Varvarigou,https://www.ece.ntua.gr/en/staff/60,kueSeb4AAAAJ,6840.0,40.0
Dimitrios Askounis,https://www.ece.ntua.gr/en/staff/75,GYIGP4MAAAAJ,2826.0,25.0
Elias Koukoutsis,https://www.ece.ntua.gr/en/staff/63,,,
Ioannis Psarras,https://www.ece.ntua.gr/en/staff/65,AMoT_2wAAAAJ,8767.0,51.0
Alexandros Potamianos,http://cvsp.cs.ntua.gr/potam,pBQViyUAAAAJ,7633.0,46.0
George K. Matsopoulos,https://www.ece.ntua.gr/en/staff/175,zKzcMW0AAAAJ,3234.0,30.0
Demetrios-Dionysios Koutsouris,http://www2.biomed.ntua.gr/%CE%B4%CE%B9%CE%B5%CF%85%CE%B8%CF%85%CE%BD%CF%84%CE%AE%CF%82,tTm7CCAAAAAJ,5969.0,36.0
Miltiades E. Anagnostou,http://mcwt.cn.ntua.gr/?q=el/content/miltiades-anagnostou,pvThzK0AAAAJ,1725.0,20.0
Nikolas Mitrou,http://mcwt.cn.ntua.gr/content/nikolaos-mitrou,wiq0MZ0AAAAJ,1320.0,16.0
Petros S. Stefaneas,http://www.math.ntua.gr/~petros/index.htm,ikmeLvwAAAAJ,747.0,11.0
Costas S. Tzafestas,http://users.softlab.ntua.gr/~ktzaf,lxC7IaoAAAAJ,2302.0,24.0
Paul P. Sotiriadis,https://www.ece.ntua.gr/en/staff/184,UtDXmH8AAAAJ,1923.0,21.0
