name,homepage,scholar_id,citations,h-index,earliest_paper
Hong-Goo Kang,http://dsp.yonsei.ac.kr,YsD8KCYAAAAJ,2132.0,25.0,1990.0
Hyung-Chan An,http://opt.yonsei.ac.kr/an,,,,
SuKyoung Lee,http://winet.yonsei.ac.kr/home/professor,0Udcn0cAAAAJ,271.0,8.0,2013.0
Sung-Bae Cho,http://sclab.yonsei.ac.kr/index.php,px5LGgMAAAAJ,16554.0,60.0,1988.0
Seon Joo Kim,https://sites.google.com/site/seonjookim,1F2czKYAAAAJ,4541.0,29.0,2001.0
Seung-Jae Han,http://mnet.yonsei.ac.kr/#professor,,,,
Hojung Cha,https://mobed.yonsei.ac.kr/index.php?mid=People,B3CtxsAAAAAJ,6161.0,35.0,1990.0
Sung-Bong Yang,http://algo.yonsei.ac.kr/Member.html,bFAJLcMAAAAJ,1097.0,16.0,1991.0
Hanjun Kim,http://corelab.yonsei.ac.kr/~hanjun,rdQ5AokAAAAJ,782.0,13.0,2009.0
Shin-Dug Kim,http://supercom.yonsei.ac.kr/Member,UMFYks8AAAAJ,1947.0,23.0,1979.0
Hyeran Byun,http://cvpr.yonsei.ac.kr/member/index.jsp,F_NI-dcAAAAJ,3810.0,29.0,1987.0
Jong-Seok Lee,http://mcml.yonsei.ac.kr,YGwwt6cAAAAJ,6676.0,30.0,2004.0
Hyunjung Shim,https://cvml.yonsei.ac.kr,KB5XZGIAAAAJ,1187.0,16.0,2002.0
Jinyoung Yeo,http://convei.weebly.com/people.html,Qzv5wTAAAAAJ,207.0,7.0,2012.0
Youngjung Uh,https://sites.google.com/site/youngjunguh,BWBGrEEAAAAJ,1067.0,8.0,2010.0
Kyoungwoo Lee,http://dclab.yonsei.ac.kr/kwlee,eM9Nv7UAAAAJ,1006.0,17.0,2000.0
Kwanghoon Sohn,http://diml.yonsei.ac.kr,zEtk0QsAAAAJ,6639.0,39.0,1989.0
Jeong-Gil Ko,http://www.eis-lab.org,5zP95ZQAAAAJ,4519.0,26.0,2006.0
Tack-Don Han,https://sites.google.com/site/ysmslys/the-team/professor,9ws32TIAAAAJ,2826.0,24.0,1987.0
Youngsok Kim,https://youngsok.github.io,ukhi3-QAAAAJ,578.0,11.0,2013.0
Noseong Park,https://sites.google.com/view/npark/director,VSuM3gYAAAAJ,1200.0,17.0,2003.0
Sanghyun Park,http://delab.yonsei.ac.kr/sanghyun,wVcle04AAAAJ,3347.0,25.0,1999.0
Bernd Burgstaller,https://elc.yonsei.ac.kr/people.htm,,,,
Won Suk Lee,http://database.yonsei.ac.kr/professor,HbLWZhAAAAAJ,3071.0,30.0,2005.0
Jin-Ho Lee,http://acsys.yonsei.ac.kr/jinho.html,pm3Fso0AAAAJ,492.0,13.0,2009.0
Yo-Sub Han,http://toc.yonsei.ac.kr/~emmous,yDOh26sAAAAJ,1478.0,19.0,2005.0
In-Kwon Lee,http://cga.yonsei.ac.kr/people/iklee,4id34ogAAAAJ,2313.0,22.0,1990.0
Kyong-Ho Lee,http://icl.yonsei.ac.kr/member-prof.html,xFohNkYAAAAJ,2003.0,24.0,1997.0
