name,homepage,scholar_id,citations,h-index,earliest_paper
Jan van Eijck,http://homepages.cwi.nl/~jve,ptYHch4AAAAJ,5065.0,32.0,
Ronald de Wolf,http://homepages.cwi.nl/~rdewolf,0tUCIPwAAAAJ,8334.0,37.0,1995.0
Marc Stevens,https://marc-stevens.nl,Zhnqx9IAAAAJ,5145.0,38.0,1997.0
Michael Kaisers,https://www.cwi.nl/people/2693,ZIwu4NQAAAAJ,122143.0,174.0,1975.0
Harry Buhrman,https://www.cwi.nl/people/552,wlOytxsAAAAJ,9590.0,46.0,1989.0
Jurgen J. Vinju,http://homepages.cwi.nl/~jurgenv,-MUMAeAAAAAJ,2750.0,24.0,1999.0
A. J. Jansen,http://homepages.cwi.nl/~jack,LpKkW80AAAAJ,2305.0,20.0,1988.0
Jop Briët,http://homepages.cwi.nl/~jop,pWvIuEoAAAAJ,741.0,15.0,2007.0
Fahrad Arbab,http://homepages.cwi.nl/~farhad,GTW3mJ4AAAAJ,10947.0,41.0,1982.0
Frank S. de Boer,http://homepages.cwi.nl/~frb,5EtjjF8AAAAJ,27851.0,64.0,1953.0
Rob D. van der Mei,http://www.few.vu.nl/~mei,MTrV8cgAAAAJ,3069.0,37.0,1994.0
Robert van Liere,http://homepages.cwi.nl/~robertl,vPVFGmsAAAAJ,3645.0,31.0,1987.0
Roeland M. H. Merks,https://www.cwi.nl/people/2230,rLcMoaUAAAAJ,3860.0,31.0,1987.0
Hannes Mühleisen,https://www.cwi.nl/people/2600,lBF-mDAAAAAJ,1024.0,16.0,1987.0
Tijs van der Storm,http://homepages.cwi.nl/~storm,yJ5PAekAAAAJ,1949.0,19.0,1987.0
Joost Batenburg,https://www.cwi.nl/people/1742,6WpX7xUAAAAJ,7506.0,42.0,1987.0
Peter A. Boncz,http://homepages.cwi.nl/~boncz,DCIZE1kAAAAJ,10837.0,53.0,1987.0
Peter D. Grünwald,http://homepages.cwi.nl/~pdg,wItp6h8AAAAJ,6750.0,34.0,1987.0
Martin L. Kersten,http://homepages.cwi.nl/~mk,Kr6jppsAAAAJ,11060.0,48.0,1987.0
Stefan Manegold,http://homepages.cwi.nl/~manegold,BauIS1IAAAAJ,5714.0,34.0,1987.0
Lynda Hardman,http://homepages.cwi.nl/~lynda,tO5nca4AAAAJ,5911.0,37.0,1987.0
Eric J. Pauwels,https://www.cwi.nl/people/1302,5w7YLWMAAAAJ,2678.0,26.0,1987.0
Steven Pemberton,http://homepages.cwi.nl/~steven,4lp6VgkAAAAJ,1323.0,16.0,1987.0
Ronald Cramer,http://homepages.cwi.nl/~cramer,Hxj1rlgAAAAJ,364.0,9.0,1987.0
Joke Blom,http://homepages.cwi.nl/~gollum,Za0-ttMAAAAJ,3717.0,30.0,1987.0
Jan J. M. M. Rutten,https://www.cwi.nl/people/127,2vudJR4AAAAJ,8836.0,46.0,1987.0
Serge Fehr,http://homepages.cwi.nl/~fehr,UPhB8eQAAAAJ,3779.0,30.0,1987.0
Laura Hollink,http://homepages.cwi.nl/~hollink,T6b4scsAAAAJ,3487.0,24.0,1987.0
Ivan Herman,http://homepages.cwi.nl/~ivan,ofRrImEAAAAJ,6286.0,30.0,1987.0
Paul Klint,http://homepages.cwi.nl/~paulk,auuOyXoAAAAJ,10294.0,39.0,1987.0
Han la Poutré,http://homepages.cwi.nl/~hlp,,,,
Sander M. Bohte,http://homepages.cwi.nl/~sbohte,zHlebkUAAAAJ,4498.0,28.0,1987.0
