name,homepage,scholar_id,citations,h-index,earliest_paper
Rüdiger L. Urbanke,https://people.epfl.ch/rudiger.urbanke,vFWw1NoAAAAJ,27781.0,56.0,
Devis Tuia,https://people.epfl.ch/devis.tuia,p3iJiLIAAAAJ,13271.0,55.0,2006.0
Martin Odersky,http://lampwww.epfl.ch/~odersky,LbRD9tEAAAAJ,13833.0,57.0,1986.0
Emmanuel Abbe,https://people.epfl.ch/emmanuel.abbe,,,,
Pierre Dillenbourg,https://people.epfl.ch/pierre.dillenbourg,,,,
Babak Falsafi,http://parsa.epfl.ch/~falsafi,LaNEuBUAAAAJ,16911.0,63.0,1990.0
Wenzel Jakob,https://people.epfl.ch/wenzel.jakob,J4SmwaQAAAAJ,5607.0,26.0,2007.0
Patrick Thiran,https://people.epfl.ch/patrick.thiran,7Ek7pqgAAAAJ,15255.0,58.0,1979.0
Dimitri Van De Ville,https://miplab.epfl.ch,kFz4LNMAAAAJ,15808.0,57.0,1998.0
Giovanni De Micheli,http://si2.epfl.ch/~demichel,,,,
Amir Roshan Zamir,https://cs.stanford.edu/~amirz,RKjEFukAAAAJ,12071.0,31.0,2010.0
Sanidhya Kashyap,https://sanidhya.github.io,rJTH4mYAAAAJ,1124.0,18.0,2013.0
George Candea,http://dslab.epfl.ch/people/candea,Yd-SGH8AAAAJ,8585.0,46.0,1997.0
Volkan Cevher,https://people.epfl.ch/volkan.cevher,hlWhzU8AAAAJ,10977.0,52.0,2001.0
Pierre Vandergheynst,https://people.epfl.ch/pierre.vandergheynst,1p9NOFEAAAAJ,34290.0,73.0,
Pascal Frossard,https://people.epfl.ch/pascal.frossard,,,,
Karl Aberer,http://lsir.epfl.ch/aberer,ifU81ikAAAAJ,22044.0,71.0,1989.0
Mika Göös,https://theory.stanford.edu/~mika,E1U3GIcAAAAJ,1181.0,19.0,2009.0
Paolo Ienne,https://people.epfl.ch/101954,oB0wsDcAAAAJ,7919.0,43.0,1991.0
Amin Shokrollahi,https://people.epfl.ch/amin.shokrollahi,ho_asq8AAAAJ,26950.0,69.0,
Alain Wegmann,https://people.epfl.ch/alain.wegmann,,,,
François Fleuret,https://people.epfl.ch/francois.fleuret,Bj1tRlsAAAAJ,9312.0,43.0,1996.0
Alcherio Martinoli,https://people.epfl.ch/alcherio.martinoli,uVTR_eoAAAAJ,10322.0,50.0,1991.0
