name,homepage,scholar_id,citations,h-index
Vander Alves,https://sites.google.com/site/vanderalves,b-u7SxQAAAAJ,2025.0,23.0
Bruno Macchiavello,http://cic.unb.br/~bruno,MJXV64EAAAAJ,673.0,15.0
Célia G. Ralha,http://cic.unb.br/~ghedini,c6JLbaUAAAAJ,916.0,14.0
Mylène C. Q. Farias,http://www.ene.unb.br/mylene,3m4U2zkAAAAJ,1874.0,22.0
Ricardo L. de Queiroz,http://queiroz.divp.org,jsGOqjEAAAAJ,6569.0,44.0
Rodrigo Bonifácio,http://wp.rbonifacio.net,YegiOugAAAAJ,789.0,16.0
Genaína Nunes Rodrigues,http://cic.unb.br/~genaina,qCUFz5AAAAAJ,890.0,16.0
Mauricio Ayala-Rincón,http://cic.unb.br/~ayala,hd3UcpsAAAAJ,1465.0,19.0
Ricardo P. Jacobi,http://cic.unb.br/~rjacobi/Home.html,XrJ08uUAAAAJ,956.0,14.0
Jorge C. Lucero,http://cic.unb.br/~lucero,YRGc9WwAAAAJ,1620.0,23.0
Li Weigang,http://cic.unb.br/~weigang,Sw_i7yQAAAAJ,1180.0,17.0
George Luiz Medeiros Teodoro,http://cic.unb.br/~teodoro,J-voATsAAAAJ,1755.0,24.0
Teófilo E. de Campos,http://cic.unb.br/~teodecampos,dMZCMp0AAAAJ,2638.0,22.0
Alba C. M. A. Melo,http://cic.unb.br/~alba/alba.html,vM_I8f4AAAAJ,1384.0,19.0
Maria Emilia M. T. Walter,http://cic.unb.br/~mia,soJPqCAAAAAJ,1748.0,19.0
André C. Drummond,http://cic.unb.br/~andred/Site/Research.html,Z8Ve4aIAAAAJ,679.0,12.0
Jacir Luiz Bordim,http://cic.unb.br/~bordim/index.htm,0fXoQt0AAAAJ,747.0,15.0
