name,homepage,scholar_id,citations,h-index,earliest_paper
Sougata Sen,http://www.bits-pilani.ac.in/goa/sougatas/profile,IEy_zGEAAAAJ,581.0,13.0,2007.0
Sujith Thomas,http://www.bits-pilani.ac.in/goa/sujitht/profile,rGAO0sUAAAAJ,14.0,2.0,2007.0
Basabdatta Sen Bhattacharya,http://www.bits-pilani.ac.in/goa/basabdattab/profile,M2PFto0AAAAJ,519.0,12.0,2006.0
Biju K. Raveendran,http://www.bits-pilani.ac.in/goa/biju/profile,wpRpGpwAAAAJ,120.0,6.0,2006.0
Bharat Deshpande,http://www.bits-pilani.ac.in/goa/bmd/profile,dEH3K6UAAAAJ,227.0,8.0,1995.0
Sravan Danda,http://www.bits-pilani.ac.in/goa/dandas/profile,5kSGWFoAAAAJ,65.0,5.0,2016.0
Neena Goveas,http://www.bits-pilani.ac.in/goa/neena/profile,if0NqpMAAAAJ,89.0,6.0,1994.0
Pritam Bhattacharya,http://www.bits-pilani.ac.in/goa/pritamb/profile,1v9Zj2oAAAA,,,
Kanchan Manna,http://www.bits-pilani.ac.in/goa/kanchanm/profile,52Dr_LAAAAAJ,442.0,11.0,2008.0
Soumyadip Bandyopadhyay,http://www.bits-pilani.ac.in/goa/soumyadipb/profile,P_crwNgAAAAJ,116.0,6.0,2010.0
Shubhangi K. Gawali,http://www.bits-pilani.ac.in/goa/shubhangi/profile,2hDkzdgAAAAJ,41.0,3.0,2016.0
Hemant Rathore,http://www.bits-pilani.ac.in/goa/hemantr/profile,NOSCHOLARPAGE,,,
Snehanshu Saha,https://www.bits-pilani.ac.in/goa/snehanshus/profile,C-Qm2LcAAAAJ,1163.0,15.0,1987.0
Ramprasad Joshi,http://www.bits-pilani.ac.in/goa/rsj/profile,2Sv-n_sAAAAJ,67.0,4.0,2008.0
Ashwin Srinivasan,https://www.bits-pilani.ac.in/goa/ashwin/profile,zpNTeogAAAAJ,6560.0,40.0,1967.0
Abhishek Kr Singh,https://www.bits-pilani.ac.in/goa/abhishekks/profile,ps296UkAAAAJ,27.0,3.0,2009.0
Rizwan Parveen,http://www.bits-pilani.ac.in/goa/rizwanp/profile,NOSCHOLARPAGE,,,
Swati Agarwal,http://www.bits-pilani.ac.in/goa/swatia/profile,#NAME?,,,
Tanmay T. Verlekar,http://www.bits-pilani.ac.in/goa/tanmayv/profile,CFkxQ6cAAAAJ,153.0,7.0,2016.0
Tirtharaj Dash,http://www.bits-pilani.ac.in/goa/tirtharaj/Profile,ktISUUIAAAAJ,530.0,15.0,2012.0
Vinayak Naik,http://www.bits-pilani.ac.in/goa/vinayak/profile,HF7IPeQAAAAJ,2932.0,19.0,2003.0
Swaroop Joshi,http://www.bits-pilani.ac.in/goa/swaroopj/profile,iibndPYAAAAJ,25.0,2.0,2009.0
Raj K. Jaiswal,http://www.bits-pilani.ac.in/goa/rajj/profile,Emw7qDcAAAAJ,89.0,6.0,2015.0
Anup Basil Mathew,https://www.bits-pilani.ac.in/goa/anupm/profile,UK3b_tIAAAAJ,43.0,4.0,2013.0
A. Bhaskar,https://www.bits-pilani.ac.in/goa/abaskar/profile,WNrQSakAAAAJ,,,
Surjya Ghosh,http://www.bits-pilani.ac.in/goa/surjyag/profile,jwQqy80AAAAJ,216.0,9.0,2011.0
Sanjay K. Sahay,https://www.bits-pilani.ac.in/goa/ssahay/profile,i6lSvKEAAAAJ,743.0,15.0,2000.0
