name,homepage,scholar_id,citations,h-index
Xiaojun Qi,https://cs.usu.edu/people/faculty/qi-xiaojun,GJ8ivzsAAAAJ,2024.0,23.0
Haitao Wang,https://cs.usu.edu/people/haitaowang,1PyJ5VwAAAAJ,2621.0,30.0
Steve Petruzza,https://www.usu.edu/cs/directory/faculty/petruzza-steve,p5e_8WEAAAAJ,129.0,7.0
Tung Nguyen,http://www.math.usu.edu/nnguyen,bpqJ-N0AAAAJ,4045.0,31.0
Amanda Lee Hughes,http://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1433&context=researchweek,74SEAxMAAAAJ,7387.0,23.0
Nicholas S. Flann,https://www.cs.usu.edu/people/NicholasFlann,SL6jwLMAAAAJ,2671.0,24.0
Isaac Cho,https://cs.usu.edu/people/Isaac-cho,Kd9XSZEAAAAJ,471.0,12.0
Curtis E. Dyreson,https://cs.usu.edu/people/faculty/dyreson-curtis,318GQ54AAAAJ,4679.0,30.0
Vladimir A. Kulyukin,https://cs.usu.edu/people/faculty/kulyukin-vladimir,EnDGbwMAAAAJ,3110.0,24.0
Heng-Da Cheng,https://directory.usu.edu/aggie/152b1,,,
Stephen Clyde,https://cs.usu.edu/people/faculty/clyde-stephen,orXk7M0AAAAJ,267.0,10.0
Vicki Allan,https://cs.usu.edu/people/faculty/allan-vicki,GkiodTgAAAAJ,1280.0,17.0
