name,homepage,scholar_id,citations,h-index,earliest_paper
Kyu Min Lee,http://web.cs.wpi.edu/~kmlee,zQKRsSEAAAAJ,5587.0,27.0,2005.0
Craig A. Shue,http://www.cs.wpi.edu/~cshue,haHpARUAAAAJ,970.0,19.0,2005.0
Mark Claypool,http://www.cs.wpi.edu/~claypool,KsSGzrQAAAAJ,8919.0,39.0,1993.0
Lane Harrison,http://web.cs.wpi.edu/~ltharrison,0RPdShUAAAAJ,1412.0,20.0,2009.0
Kathi Fisler,http://www.cs.wpi.edu/~kfisler,ybnTsdMAAAAJ,3235.0,29.0,1994.0
Joshua D. Guttman,http://www.cs.wpi.edu/~guttman,UgTnZDwAAAAJ,6890.0,36.0,1986.0
Gregory S. Fischer,http://www.wpi.edu/academics/facultydir/gsf.html,kZFSHy4AAAAJ,36675.0,23.0,
Krishna K. Venkatasubramanian,http://hibou.cs.wpi.edu/~kven/wordpress,KWkMf7EAAAAJ,3420.0,27.0,1993.0
Erin Solovey,https://users.wpi.edu/~esolovey,d3Xr2dcAAAAJ,3159.0,22.0,2007.0
Gábor N. Sárközy,http://www.cs.wpi.edu/~gsarkozy,b2upmIUAAAAJ,2626.0,27.0,1992.0
Marko B. Popovic,http://www.wpi.edu/academics/facultydir/mbp.html,4fB3vrQAAAAJ,2897.0,22.0,1984.0
Joseph Beck,http://www.wpi.edu/academics/facultydir/jb7.html,-9kTKhMAAAAJ,5427.0,38.0,
Charles Rich,http://www.cs.wpi.edu/~rich,zCeJN3UAAAAJ,7146.0,38.0,1970.0
Suzanne Mello-Stark,http://www.wpi.edu/academics/facultydir/sim.html,,,,
Emmanuel Agu,http://www.wpi.edu/academics/facultydir/eoa.html,Ke6ex0wAAAAJ,2328.0,19.0,1996.0
Neil Heffernan III,http://www.wpi.edu/academics/facultydir/nth.html,dmCZvnsAAAAJ,8971.0,50.0,1997.0
Mohamed Y. Eltabakh,http://www.wpi.edu/academics/facultydir/mye.html,KBiBATkAAAAJ,1335.0,15.0,2004.0
Jing Xiao,https://users.wpi.edu/~jxiao2,mcBd8KUAAAAJ,7441.0,41.0,1990.0
Gillian Smith,http://www.northeastern.edu/camd/artdesign/people/gillian-smith,4bHar00AAAAJ,2651.0,27.0,2008.0
Micha Hofri,http://www.wpi.edu/academics/facultydir/mkh.html,0I0Exl4AAAAJ,1978.0,21.0,1970.0
William R. Michalson,http://www.wpi.edu/academics/facultydir/wzm.html,rau-pbUAAAAJ,1889.0,19.0,
George T. Heineman,http://www.wpi.edu/~heineman,5vAwdfoAAAAJ,3642.0,22.0,1951.0
Tian Guo,https://web.cs.wpi.edu/~tian,vDzUD84AAAAJ,868.0,14.0,2012.0
Kenneth Alan Stafford,http://www.wpi.edu/academics/facultydir/kzs.html,,,,
Xiaozhong Liu,https://www.wpi.edu/people/faculty/xliu14,1BUByMcAAAAJ,1712.0,21.0,2006.0
Dmitry Korkin,http://www.wpi.edu/academics/facultydir/dk2.html,V83az1AAAAAJ,2860.0,27.0,2001.0
Jacob Whitehill,https://www.wpi.edu/academics/facultydir/200331.htm,PGyMqU0AAAAJ,4826.0,27.0,2006.0
Cagdas Onal,http://www.wpi.edu/academics/facultydir/cdo.html,3symmLYAAAAJ,6032.0,32.0,2005.0
Robert Walls,http://rjwalls.github.io,7yHU8hMAAAAJ,702.0,15.0,2009.0
Elke A. Rundensteiner,http://davis.wpi.edu/dsrg/MEMBERS/rundenst,iIFHZ1UAAAAJ,14977.0,63.0,1985.0
Eduardo Torres-Jara,http://www.wpi.edu/academics/facultydir/etj.html,,,,
Daniel J. Dougherty,http://www.wpi.edu/academics/facultydir/djd.html,6dDd-M4AAAAJ,1417.0,19.0,1982.0
Carolina Ruiz,http://www.cs.wpi.edu/~ruiz,xuOJUqsAAAAJ,1748.0,19.0,1993.0
David Finkel,http://www.wpi.edu/academics/facultydir/dxf.html,,,,
Jie Fu,https://www.wpi.edu/academics/facultydir/jf1.html,B5sj3WEAAAAJ,596.0,13.0,2009.0
Gary F. Pollice,http://www.wpi.edu/academics/facultydir/gfp.html,,,,
Xiangnan Kong,https://www.wpi.edu/people/faculty/xkong,Lh7VfoMAAAAJ,6583.0,35.0,2010.0
Craig E. Wills,http://www.cs.wpi.edu/~cew,f3zWwqsAAAAJ,5696.0,34.0,1985.0
Craig Putnam,https://www.wpi.edu/academics/robotics/cbp.html,,,,
Candace L. Sidner,http://www.wpi.edu/academics/facultydir/cls.html,j8ULfMsAAAAJ,15129.0,42.0,1970.0
Yanhua Li,http://www.wpi.edu/~yli15,ICOWtt0AAAAJ,2843.0,31.0,2008.0
Carlo Pinciroli,https://www.wpi.edu/people/faculty/cpinciroli,aE8woBcAAAAJ,3477.0,27.0,2004.0
David C. Brown,http://www.wpi.edu/academics/facultydir/dcb.html,WMGFmzgAAAAJ,5476.0,31.0,
Michael A. Gennert,http://www.wpi.edu/~michaelg,zrxS5YsAAAAJ,1701.0,20.0,1980.0
Robert E. Kinicki,http://www.cs.wpi.edu/~rek,,,,
Berk Calli,https://www.wpi.edu/people/faculty/bcalli,HxJTHvMAAAAJ,1574.0,14.0,2007.0
