name,homepage,scholar_id,citations,h-index
Ido Dagan,http://u.cs.biu.ac.il/~dagan,YzGAGtoAAAAJ,19052.0,59.0
David Sarne,http://u.cs.biu.ac.il/~sarned,SnvLcLEAAAAJ,1318.0,20.0
Tanya Plotkin,http://cs.biu.ac.il/en/node/648,NOSCHOLARPAGE,,
Nathan S. Netanyahu,http://cs.biu.ac.il/en/node/644,xPv701UAAAAJ,13722.0,29.0
Avinatan Hassidim,http://u.cs.biu.ac.il/~avinatan,CnBvgwcAAAAJ,5561.0,35.0
Amihood Amir,http://u.cs.biu.ac.il/~amir,otHomQ8AAAAJ,5831.0,41.0
Shmuel T. Klein,http://u.cs.biu.ac.il/~tomi,4GBCCpgAAAAJ,,
Doron A. Peled,http://u.cs.biu.ac.il/~doronp,XF61SSwAAAAJ,25588.0,50.0
Yoav Goldberg,https://www.cs.bgu.ac.il/~yoavg/uni,0rskDKgAAAAJ,22209.0,57.0
Joseph Keshet,http://u.cs.biu.ac.il/~jkeshet,GoWgJ1AAAAAJ,5609.0,26.0
Noa Agmon,http://u.cs.biu.ac.il/~agmon,arDFD58AAAAJ,2354.0,21.0
Tali Kaufman,http://cs.biu.ac.il/en/node/650,NOSCHOLARPAGE,,
Yonatan Aumann,http://cs.biu.ac.il/en/node/636,0BI-noIAAAAJ,4678.0,35.0
Benny Pinkas,http://www.pinkas.net,tpMNnPwAAAAJ,24845.0,62.0
Ariel J. Frank,http://u.cs.biu.ac.il/~ariel,U9RRxhsAAAAJ,408.0,9.0
Gal A. Kaminka,http://u.cs.biu.ac.il/~galk,AyzlRJwAAAAJ,6994.0,44.0
Tsvi Kopelowitz,https://sites.google.com/site/kopelot,P83OkWUAAAAJ,1186.0,20.0
Reut Tsarfaty,https://nlp.biu.ac.il/~rtsarfaty,0Eome9MAAAAJ,2914.0,19.0
Ely Porat,http://u.cs.biu.ac.il/~porately,uqTfLEgAAAAJ,3967.0,33.0
Moshe Lewenstein,http://u.cs.biu.ac.il/~moshe,r4_ZQ2AAAAAJ,3415.0,33.0
Andrew Y. Lindell,https://u.cs.biu.ac.il/~lindell,7JK9h1MAAAAJ,20811.0,63.0
Sarit Kraus,http://u.cs.biu.ac.il/~sarit,PfgeYGwAAAAJ,25843.0,74.0
Gilad Asharov,https://u.cs.biu.ac.il/~asharog,3F3k5ykAAAAJ,1980.0,19.0
Jacob Goldberger,http://www.eng.biu.ac.il/goldbej,vgzrOK4AAAAJ,10781.0,45.0
Moshe Koppel,http://u.cs.biu.ac.il/~koppel,qZGY6TEAAAAJ,10335.0,43.0
Yael Amsterdamer,https://u.cs.biu.ac.il/~amstery,70iHzEUAAAAJ,1479.0,17.0
Liam Roditty,https://u.cs.biu.ac.il/~liamr,UY5xtq0AAAAJ,3232.0,31.0
