name,homepage,scholar_id,citations,h-index
Lynne Baillie,https://www.hw.ac.uk/staff/uk/macs/lynne-baillie.htm,qusCPxoAAAAJ,1664.0,22.0
Santiago Chumbe,https://researchportal.hw.ac.uk/en/persons/santiago-segundo-chumbe,4zoTdQMAAAAJ,48.0,4.0
Sasa Radomirovic,https://researchportal.hw.ac.uk/en/persons/sasa-radomirovic,3KP-_8cAAAAJ,1868.0,23.0
Phil Bartie,https://www.hw.ac.uk/staff/uk/macs/Phil-Bartie.htm,6A8l1l8AAAAJ,1457.0,16.0
Jenny Coady,https://www.hw.ac.uk/staff/uk/macs/jenny-coady.htm,NOSCHOLARPAGE,,
Jessica Chen-Burger,https://researchportal.hw.ac.uk/en/persons/yun-heh-chen-burger,GKiqYxoAAAAJ,1348.0,17.0
Ioannis Konstas,https://www.hw.ac.uk/staff/uk/macs/ioannis-konstas.htm,FAJSqSkjAoIC,3036.0,21.0
Lilia Georgieva,https://www.hw.ac.uk/staff/uk/macs/lilia-georgieva.htm,NOSCHOLARPAGE,,
Mike Just,https://www.hw.ac.uk/staff/uk/macs/mike-just.htm,W0GgRxAAAAAJ,1678.0,19.0
Alasdair J. G. Gray,https://www.hw.ac.uk/staff/uk/macs/alasdair-j-g-gray.htm,3XRqgLcAAAAJ,10278.0,18.0
Nicholas K. Taylor,https://www.hw.ac.uk/staff/uk/macs/nicholas-taylor.htm,NOSCHOLARPAGE,,
David Corne,https://www.hw.ac.uk/staff/uk/macs/david-wolfe-corne.htm,6jNgTK4AAAAJ,19719.0,54.0
Murdoch Gabbay,https://www.hw.ac.uk/staff/uk/macs/murdoch-james-gabbay.htm,2B9QID8AAAAJ,3515.0,28.0
Michael A. Lones,https://researchportal.hw.ac.uk/en/persons/michael-adam-lones,MtauJIcAAAAJ,1157.0,19.0
Manuel Maarek,https://www.hw.ac.uk/staff/uk/macs/dr-manuel-maarek.htm,QtQDy8MAAAAJ,255.0,10.0
Arash Eshghi,https://www.hw.ac.uk/staff/uk/macs/arash-eshghi.htm,yCku-o8AAAAJ,1279.0,18.0
Idris Skloul Ibrahim,https://www.hw.ac.uk/staff/uk/macs/idris-ibrahim.htm,NOSCHOLARPAGE,,
Wei Pang,https://researchportal.hw.ac.uk/en/persons/wei-pang,kfFNe0cAAAAJ,2228.0,21.0
Oliver Lemon,https://www.hw.ac.uk/staff/uk/macs/oliver-lemon.htm,YYWptO4AAAAJ,7278.0,44.0
Ekaterina Komendantskaya,https://www.hw.ac.uk/staff/uk/macs/ekaterina-komendantskaya.htm,#NAME?,,
Katrin S. Lohan,https://www.hw.ac.uk/staff/uk/macs/katrin-solveig-lohan.htm,6uHYQzYAAAAJ,704.0,14.0
Hans-Wolfgang Loidl,https://www.hw.ac.uk/staff/uk/macs/hans-wolfgang-loidl.htm,lwb1Va0AAAAJ,2484.0,24.0
Stefano Padilla,https://www.hw.ac.uk/staff/uk/macs/stefano-padilla.htm,jVOjjFsAAAAJ,430.0,11.0
James McKinna,https://researchportal.hw.ac.uk/en/persons/james-mckinna,_CjMNVsAAAAJ,1813.0,20.0
Helen F. Hastie,https://www.hw.ac.uk/staff/uk/macs/helen-frances-hastie.htm,tyv4cdIAAAAJ,2236.0,27.0
Christian Dondrup,https://researchportal.hw.ac.uk/en/persons/christian-dondrup,udVxavAAAAAJ,746.0,13.0
Ben Kenwright,https://researchportal.hw.ac.uk/en/persons/benjamin-kenwright,n2Rwo-EAAAAJ,463.0,11.0
Albert Burger,https://www.hw.ac.uk/staff/uk/macs/albert-g-burger.htm,djg93PMAAAAJ,1336.0,16.0
Patrícia A. Vargas,https://researchportal.hw.ac.uk/en/persons/patricia-a-vargas,NOSCHOLARPAGE,,
Andrew Ireland,https://www.hw.ac.uk/staff/uk/macs/andrew-ireland.htm,LQpzXygAAAAJ,1808.0,18.0
Fairouz Kamareddine,https://www.hw.ac.uk/staff/uk/macs/fairouz-kamareddine.htm,tCOuIWIAAAAJ,1735.0,23.0
Diana Bental,https://researchportal.hw.ac.uk/en/persons/diana-bental,NOSCHOLARPAGE,,
Frank Broz,https://www.hw.ac.uk/staff/uk/macs/frank-broz.htm,XkU-Jo8AAAAJ,1647.0,14.0
Fiona Jennet McNeill,https://www.hw.ac.uk/staff/uk/macs/fiona-mcneill.htm,535ZsJMAAAAJ,575.0,12.0
Tessa Berg,https://www.hw.ac.uk/staff/uk/macs/tessa-berg.htm,IYZRM98AAAAJ,749.0,13.0
J. B. Wells,https://researchportal.hw.ac.uk/en/persons/joseph-brian-wells,NOSCHOLARPAGE,,
Hamish Taylor,https://www.hw.ac.uk/staff/uk/macs/hamish-taylor.htm,OTIGYkgAAAAJ,496.0,12.0
Ronald P. A. Petrick,https://www.hw.ac.uk/staff/uk/macs/ron-petrick.htm,xbfb8YgAAAAJ,2317.0,24.0
Michael J. Chantler,https://www.hw.ac.uk/staff/uk/macs/mike-chantler.htm,oBixg1wAAAAJ,2652.0,28.0
Verena Rieser,https://www.hw.ac.uk/staff/uk/macs/verena-rieser.htm,4c2k2LEAAAAJ,3491.0,32.0
Ruben Kruiper,https://www.hw.ac.uk/uk/profiles/teaching/macs/ruben-kruiper.htm,PMO_ww0AAAAJ,61.0,5.0
Ruth Aylett,http://www.macs.hw.ac.uk/~ruth,qxC_AUAAAAAJ,6791.0,37.0
Rob Stewart,https://www.hw.ac.uk/staff/uk/macs/robert-stewart.htm,ArZWHf4AAAAJ,331.0,11.0
