name,homepage,scholar_id,citations,h-index
Matthew Links,https://agbio.usask.ca/faculty-and-staff/people-pages/matthew-links.php,NOSCHOLARPAGE,,
Christopher Dutchyn,https://www.cs.usask.ca/faculty/cjd032,NOSCHOLARPAGE,,
Eric Neufeld,https://www.cs.usask.ca/faculty/eric,mEQZrhcAAAAJ,1445.0,20.0
Nathaniel D. Osgood,https://www.cs.usask.ca/~osgood,HWcKmQIAAAAJ,3125.0,28.0
Ian Stavness,https://www.cs.usask.ca/faculty/stavness,4ONh3jcAAAAJ,3240.0,28.0
Dwight Makaroff,https://www.cs.usask.ca/faculty/makaroff,deJ2I6sAAAAJ,665.0,15.0
Regan Mandryk,http://hci.usask.ca,3-YPyEMAAAAJ,12547.0,50.0
Mark Eramian,https://www.cs.usask.ca/faculty/eramian,yERv7xsAAAAJ,1141.0,15.0
Carl A. Gutwin,https://www.cs.usask.ca/faculty/gutwin,ZWsIEYcAAAAJ,23140.0,73.0
Chanchal Roy,https://www.cs.usask.ca/~croy,cEZKjXgAAAAJ,,
Michael Horsch,http://artsandscience.usask.ca/profile/MHorsch,NOSCHOLARPAGE,,
Kevin Schneider,http://research.usask.ca/staff-directory/kevin-schneider/index.php,XZvSaZYAAAAJ,6828.0,39.0
Mark Keil,http://artsandscience.usask.ca/profile/MKeil,BaMD2NgAAAAJ,24485.0,69.0
Ian McQuillan,https://www.cs.usask.ca/faculty/mcquillan,NOSCHOLARPAGE,,
Jim Carter,http://artsandscience.usask.ca/profile/JCarter,v_YyMagAAAAJ,703.0,10.0
Raymond Spiteri,https://www.cs.usask.ca/faculty/spiteri,S82hWW0AAAAJ,4531.0,27.0
Derek Eager,https://www.cs.usask.ca/faculty/eager,Xww45SgAAAAJ,9623.0,48.0
Jim Greer,https://teaching.usask.ca/about/staff/jim-greer.php,gQg14r8AAAAJ,5430.0,40.0
Julita Vassileva,https://www.cs.usask.ca/faculty/julita,XunR3DYAAAAJ,11770.0,52.0
Kevin Stanley,http://www.cs.usask.ca/faculty/stanley/kstanley,NOSCHOLARPAGE,,
Debajyoti Mondal,https://www.cs.usask.ca/faculty/dmondal/index.html,DYu56mwAAAAJ,682.0,14.0
Nadeem Jamali,http://agents.usask.ca/Agents_Lab/Nadeem_Jamali.html,NOSCHOLARPAGE,,
Ralph Deters,http://p2irc.usask.ca/profiles/theme-3/ralph-deters.php,oiWdcN0AAAAJ,4699.0,34.0
Tony Kusalik,http://artsandscience.usask.ca/profile/AKusalik,NOSCHOLARPAGE,,
