name,homepage,scholar_id,citations,h-index
Lu Zhang,http://www.csce.uark.edu/~lz006,06ms8fMAAAAJ,801.0,16.0
Jia Di,https://sites.uark.edu/jdi,NOSCHOLARPAGE,,
Yarui Peng,https://sites.uark.edu/yrpeng,IjBaWWcAAAAJ,,
Gordon Beavers,http://csce.uark.edu/~gordonb/index,NOSCHOLARPAGE,,
Matthew J. Patitz,http://self-assembly.net/mpatitz,fv8RSFgAAAAJ,1415.0,21.0
David Andrews,http://www.csce.uark.edu/~dandrews,NOSCHOLARPAGE,,
Michael Gashler,http://csce.uark.edu/~mgashler,NOSCHOLARPAGE,,
John M. Gauch,http://csce.uark.edu/~jgauch,NOSCHOLARPAGE,,
James P. Parkerson,http://www.csce.uark.edu/~jparkers,NOSCHOLARPAGE,,
Christophe Bobda,http://www.csce.uark.edu/~cbobda,W4bKIV0AAAAJ,3113.0,26.0
Miaoqing Huang,http://www.csce.uark.edu/~mqhuang,NOSCHOLARPAGE,,
Susan Gauch,http://www.csce.uark.edu/~sgauch,NOSCHOLARPAGE,,
Xintao Wu,http://www.csce.uark.edu/~xintaowu,ABnrRqQAAAAJ,5625.0,39.0
Brajendra Panda,http://csce.uark.edu/~bpanda,NOSCHOLARPAGE,,
Wing Ning Li,https://engineering.uark.edu/directory/index/uid/wingning/name/Wing+Ning+Li,NOSCHOLARPAGE,,
Dale R. Thompson,https://www.netgeekdr.com,NOSCHOLARPAGE,,
Xiaoqing Liu,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/frankliu/name/Xiaoqing+Liu,NOSCHOLARPAGE,,
Qinghua Li,http://csce.uark.edu/~qinghual,bRTsPsEAAAAJ,4144.0,25.0
Alexander Nelson,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/ahnelson/name/Alexander+H.+Nelson,USYVMjwAAAAJ,228.0,7.0
