name,homepage,scholar_id,citations,h-index
Jonathan Gaudreault,https://www.ift.ulaval.ca/departement-et-professeurs/professeurs-et-personnel/professeurs-reguliers/fiche/show/gaudreault-jonathan,g7YxejsAAAAJ,1000.0,16.0
Ronald Beaubrun,https://monarc.ift.ulaval.ca,NOSCHOLARPAGE,,
Jean-François Lalonde,http://vision.gel.ulaval.ca/~jflalonde,hW9fwNYAAAAJ,4128.0,34.0
Audrey Durand,https://audur2.ift.ulaval.ca,Qdm6sEwAAAAJ,623.0,15.0
Claude-Guy Quimper,http://www2.ift.ulaval.ca/~quimper,9YHTzQwAAAAJ,1654.0,22.0
François Pomerleau,https://norlab.ulaval.ca/people/f_pomerleau_fr,FJ9IqNoAAAAJ,3255.0,28.0
Richard Khoury,http://www2.ift.ulaval.ca/~rikho,PgyHf0oAAAAJ,,
Mario Marchand,http://www2.ift.ulaval.ca/~mmarchand,M792u2sAAAAJ,7566.0,29.0
Philippe Giguère,http://www2.ift.ulaval.ca/~pgiguere,tgZPkzkAAAAJ,2427.0,25.0
Pascal Germain,http://www.pascalgermain.info,mgOIj_4AAAAJ,6170.0,15.0
Nadia Tawbi,https://www.ift.ulaval.ca/departement-et-professeurs/professeurs-et-personnel/professeurs-reguliers/page-personnelle-nadia-tawbi,mhkg__EAAAAJ,1074.0,18.0
Denis Laurendeau,http://vision.gel.ulaval.ca/~laurend,_dnTDcQAAAAJ,4536.0,31.0
Mohamed Aymen Saied,https://saiedmoh.github.io,KxON99YAAAAJ,446.0,11.0
Thierry Eude,http://www2.ift.ulaval.ca/~eude,PiQPl64AAAAJ,260.0,6.0
Luc Lamontagne,http://www2.ift.ulaval.ca/~lamontagne,mCsuyb0AAAAJ,1000.0,17.0
Christian Gagné,https://chgagne.github.io,egixsbEAAAAJ,4925.0,31.0
Dany Dubé,http://www2.ift.ulaval.ca/~dadub100,NOSCHOLARPAGE,,
Béchir Ktari,http://www2.ift.ulaval.ca/~ktari,NOSCHOLARPAGE,,
Brahim Chaib-draa,http://www2.ift.ulaval.ca/~chaib,NOSCHOLARPAGE,,
Robert Bergevin,http://w3.gel.ulaval.ca/~bergevin,j9jEMToAAAAJ,3555.0,23.0
Laurence Capus,http://www2.ift.ulaval.ca/~capus,NOSCHOLARPAGE,,
Mohamed Mejri,http://www2.ift.ulaval.ca/~mejri,NOSCHOLARPAGE,,
Xavier Maldague,http://w3.gel.ulaval.ca/~maldagx,NOSCHOLARPAGE,,
