name,homepage,scholar_id,citations,h-index
Oliver Hohlfeld,http://www.ohohlfeld.com,2dy3cC4AAAAJ,2516.0,22.0
Michael Hübner,https://www.b-tu.de/en/fg-technische-informatik/team/professor,0U6y9RoAAAAJ,,
Andriy Panchenko,https://www.b-tu.de/en/it-security,NOSCHOLARPAGE,,
Douglas W. Cunningham,https://www.b-tu.de/fg-graphische-systeme/team/professor,Lo4fRbwAAAAJ,2590.0,28.0
Gerd Wagner,https://www.b-tu.de/fg-internet-technologie/team/professor,zna3SeQAAAAJ,6499.0,44.0
Klaus Meer,https://www.b-tu.de/fg-theoretische-informatik/team/lehrstuhlinhaber,NOSCHOLARPAGE,,
Ingo Schmitt,https://www.b-tu.de/fg-dbis/team/professor,NOSCHOLARPAGE,,
Peter Langendörfer,https://www.b-tu.de/fg-sicherheit-in-pervasiven-systemen/team/professor,giUyxgYAAAAJ,1920.0,20.0
Jörg Nolte,https://www.b-tu.de/en/distributed-systems-operating-systems-group/team/professor,NOSCHOLARPAGE,,
Claus Lewerentz,https://www.b-tu.de/fg-software-systemtechnik/team/professor,fANb-HAAAAAJ,2875.0,24.0
Rolf Kraemer,https://www.b-tu.de/fg-systeme/team/professor,#NAME?,,
Monika Heiner,https://www-dssz.informatik.tu-cottbus.de/DSSZ/Main/MonikaHeiner,UseozQIAAAAJ,,
Petra Hofstedt,https://www.b-tu.de/fg-programmiersprachen-compilerbau/team/professorin/petra-hofstedt,NOSCHOLARPAGE,,
