name,homepage,scholar_id,citations,h-index
Damiano Spina,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/s/spina-dr-damiano,sLzYrNYAAAAJ,1857.0,20.0
Andy Song,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/s/song-dr-andy,sZ7dN0sAAAAJ,1689.0,21.0
J. Shane Culpepper,http://culpepper.io,OFlBSEEAAAAJ,2442.0,27.0
Falk Scholer,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/s/scholer-associate-professor-falk,qOLjlqsAAAAJ,3943.0,31.0
Heinrich-Wilhelm Schmidt,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/s/schmidt-professor-heinrich,FEgaS_sAAAAJ,3510.0,28.0
Hoang Dau,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/d/dau-dr-son-hoang,dEdfBuwAAAAJ,886.0,15.0
Sebastian Rodriguez,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/r/rodriguez-dr-sebastian,RjL2j9wAAAAJ,825.0,13.0
Yongli Ren,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/r/ren-dr-yongli,ZZl7bW8AAAAJ,906.0,17.0
Julie Porteous,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/p/porteous-dr-julie,B3AVEIoAAAAJ,,
Mark Sanderson,http://marksanderson.org,HmqvvQkAAAAJ,11845.0,53.0
Zahir Tari,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/t/tari-professor-zahir,Pz9Z7C0AAAAJ,7461.0,39.0
Sebastian Sardiña,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/s/sardina-associate-professor-sebastian,9442viMAAAAJ,1997.0,26.0
Zhifeng Bao,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/b/bao-dr-zhifeng,ck-yNM0AAAAJ,2512.0,27.0
Timothy Wiley,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/w/wiley-dr-timothy,LhqZdy0AAAAJ,73.0,5.0
Charles Thevathayan,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/t/thevathayan-dr-charles,GrY0NNgAAAAJ,164.0,6.0
Ruwan B. Tennakoon,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/t/tennakoon-dr-ruwan,jJLCih0AAAAJ,480.0,10.0
Xiuzhen Zhang,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/z/zhang-associate-professor-jenny,rIuehYoAAAAJ,3439.0,30.0
Fabio Zambetta,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/z/zambetta-dr-fabio,IuxSRpYAAAAJ,738.0,16.0
Xun Yi,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/y/yi-professor-xun,oDRazncAAAAJ,5003.0,40.0
Lawrence Cavedon,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/cavedon-associate-professor-lawrence,ZAEiiEUAAAAJ,5147.0,34.0
Phil Vines,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/v/vines-dr-phil,NOSCHOLARPAGE,,
