name,homepage,scholar_id,citations,h-index
Mahdi Fazeli,http://ce.iust.ac.ir/page.php?slct_pg_id=11585&sid=14&slc_lang=en,XeHQnLMAAAAJ,1779.0,23.0
Eynollah Khanjari,http://www.iust.ac.ir/content/22145/Dr.Khanjari,7o0YDzkAAAAJ,74.0,6.0
Zeinab Movahedi,http://www.iust.ac.ir/content/26538/Dr-Zeinab-Movahedi,2179AKkAAAAJ,499.0,11.0
A. Akbari Azirani,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,pCil4_cAAAAJ,1326.0,18.0
Hakem Beitollahi,http://ce.iust.ac.ir/page.php?slct_pg_id=18185&sid=14&slc_lang=en,SMnMHbQAAAAJ,725.0,15.0
Mehrdad Ashtiani,http://www.iust.ac.ir/page.php?slct_pg_id=18184&sid=14&slc_lang=en,dsdZaDAAAAAJ,272.0,9.0
Mohammad Reza Mohammadi,http://ce.iust.ac.ir/page.php?slct_pg_id=18188&sid=14&slc_lang=en,H34y7Q0AAAAJ,325.0,9.0
Vesal Hakami,http://www.iust.ac.ir/page.php?slct_pg_id=18186&sid=14&slc_lang=en,l3D_gCAAAAAJ,245.0,9.0
Mohammad Abdollahi Azgomi,http://www.iust.ac.ir/content/8313/Dr.-Abdollahi-Azgomi,OcWAFjcAAAAJ,1883.0,24.0
Mahmoud Fathy,http://ce.iust.ac.ir/content/579/Mahmoud-Fathy,NOSCHOLARPAGE,,
Behrooz Minaei,http://ce.iust.ac.ir/content/544/Dr.-Behrouz-Minaei,M8tgU-wAAAAJ,5752.0,37.0
Saeed Parsa,http://www.iust.ac.ir/page.php?slct_pg_id=717&sid=14&slc_lang=en,uONxvOwAAAAJ,1404.0,17.0
Mohsen Soryani,http://ce.iust.ac.ir/content/527/Mohsen-Soryani,NOSCHOLARPAGE,,
Hassan Naderi,http://www.iust.ac.ir/content/18922/Dr.-Naderi,-47I2ZIAAAAJ,260.0,8.0
Sauleh Eetemadi,http://ce.iust.ac.ir/page.php?slct_pg_id=18192&sid=14&slc_lang=en,Q25s5KkAAAAJ,154.0,7.0
Mohsen Sharifi,http://ce.iust.ac.ir/page.php?slct_pg_id=6531&sid=14&slc_lang=en,lboyQG8AAAAJ,3131.0,26.0
Morteza Analoui,http://ce.iust.ac.ir/content/580/welcome-you-to-his-web-page,WN82kZoAAAAJ,1221.0,19.0
Peyman Kabiri,http://ce.iust.ac.ir/content/582/Peyman-Kabiri,NOSCHOLARPAGE,,
Reza Entezari-Maleki,http://ce.iust.ac.ir/page.php?slct_pg_id=18357&sid=14&slc_lang=en,nOx3MnAAAAAJ,979.0,15.0
Amir Mahdi Hosseini Monazzah,http://ce.iust.ac.ir/page.php?slct_pg_id=18700&sid=14&slc_lang=en,C4yrITAAAAAJ,501.0,14.0
Mohammad Reza Jahed-Motlagh,http://ce.iust.ac.ir/content/1049/Dr.-Jahed-Motlagh,i5G246QAAAAJ,2424.0,24.0
Reza Berangi,http://www.iust.ac.ir/content/1074/Berangi-Reza.-PH.D,A030YlYAAAAJ,932.0,16.0
Adel Rahmani,http://www.iust.ac.ir/content/18919/Dr.Torkaman-Rahmani,NOSCHOLARPAGE,,
Naser Mozayani,http://ce.iust.ac.ir/content/583/Dr-mozayani,LAAM5tEAAAAJ,1532.0,20.0
Sayed Vahid Azhari,http://ce.iust.ac.ir/content/7755/Dr.-Azhari,#NAME?,,
Mohammad Reza Kangavari,http://www.iust.ac.ir/content/1064/Dr.Kangavari,PJa-dVMAAAAJ,751.0,14.0
