name,homepage,scholar_id,citations,h-index
Catherine McCartin,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=104630,NOSCHOLARPAGE,,
Xiang Gui,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=602830,x1ngDN4AAAAJ,3578.0,31.0
Bill Wang,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=059250,u9TbFb0AAAAJ,,
Nihal P. Jayamaha,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=416150,NOSCHOLARPAGE,,
Giovanni Moretti,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=455100,NOSCHOLARPAGE,,
Amjed Tahir,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=481450,bEw-I00AAAAJ,461.0,13.0
Huub H. C. Bakker,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=944130,NOSCHOLARPAGE,,
Johan Potgieter,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=914630,NOSCHOLARPAGE,,
Liqiong Tang,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=715330,NOSCHOLARPAGE,,
S. C. Mukhopadhyay,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=265530,fsu2yL8AAAAJ,,
Ken Mercer,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=531330,NOSCHOLARPAGE,,
Ibrahim Al-Bahadly,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=576330,NOSCHOLARPAGE,,
Frazer K. Noble,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=803250,NOSCHOLARPAGE,,
Nigel Grigg,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=769630,BJxezqsAAAAJ,1459.0,22.0
Rashid Rashid,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=721530,NOSCHOLARPAGE,,
Don Cleland,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=535300,2fWJcgsAAAAJ,3226.0,29.0
Sanjay Mathrani,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=534040,JXQvDqEAAAAJ,371.0,9.0
Eva Heinrich,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=474230,yYMCSSwAAAAJ,760.0,14.0
Rezaul Hasan,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=648830,mDiFYcYAAAAJ,1048.0,16.0
Henning Koehler,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=727830,NOSCHOLARPAGE,,
Faraz Hasan,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=572350,sL4S7W0AAAAJ,1206.0,17.0
Richard Haverkamp,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=627430,UanjyZMAAAAJ,4748.0,39.0
Moi-Tin Chew,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=505530,NOSCHOLARPAGE,,
Alan C. Wright,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=110200,gVSfxdgAAAAJ,5510.0,36.0
Steven Dirven,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=965350,rvPYZxYAAAAJ,385.0,11.0
S. M. Rezaul Hasan,http://www.massey.ac.nz/~smhasan,NOSCHOLARPAGE,,
Aruna Shekar,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=202330,r_r5RigAAAAJ,107.0,7.0
Stephen Marsland,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=895830,XfFhVhAAAAAJ,7595.0,32.0
Donald Bailey,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=282130,kbZTGusAAAAJ,4164.0,31.0
Paul J. Lyons,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=511200,6-A0HbEAAAAJ,5282.0,34.0
Sunil Lal,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=340450,mv_NRaEAAAAJ,5108.0,40.0
Serge Demidenko,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=601530,0DcFUWkAAAAJ,1901.0,25.0
Kudakwashe Dube,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=844040,XKD3U7gAAAAJ,721.0,15.0
Rachel Blagojevic,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=380350,22gHgyAAAAAJ,426.0,12.0
Rory C. Flemmer,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=240930,NOSCHOLARPAGE,,
Miao Qiao,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=689350,Guff-1wAAAAJ,,
Fakhrul Alam,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=499830,qyFUJVsAAAAJ,94.0,4.0
Ebubekir Avci,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=288350,Q1gDTVgAAAAJ,334.0,10.0
Xiaowen Yuan,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=737350,n2acINwAAAAJ,1745.0,19.0
Gourab Sen Gupta,http://seat.massey.ac.nz/g.sengupta,NOSCHOLARPAGE,,
Hans W. Guesgen,http://seat.massey.ac.nz/h.w.guesgen,QwXZ99YAAAAJ,2119.0,23.0
Chris Chitty,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=106050,NOSCHOLARPAGE,,
Jane Goodyer,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=168930,NOSCHOLARPAGE,,
