name,homepage,scholar_id,citations,h-index
Jie Yang,http://www.cs.fsu.edu/~jieyang,2futSMoAAAAJ,12578.0,53.0
Xiuwen Liu,http://www.koofers.com/florida-state-university-fsu/instructors/liu-755220,2GH5rWkAAAAJ,4429.0,31.0
Zhenhai Duan,http://www.cs.fsu.edu/~duan,DB5xu7gAAAAJ,2604.0,23.0
Daniel Schwartz,http://www.cs.fsu.edu/~schwartz,JMzCwGEAAAAJ,20986.0,60.0
Michael Mascagni,http://www.cs.fsu.edu/~mascagni,c6RD1lIAAAAJ,2733.0,29.0
Michael N. Gubanov,http://www.mgubanov.com,NOSCHOLARPAGE,,
Sudhir Aggarwal,http://www.cs.fsu.edu/~sudhir,ivzz1G4AAAAJ,3072.0,21.0
Lois Wright Hawkes,http://www.cs.fsu.edu/~hawkes,NOSCHOLARPAGE,,
Robert A. van Engelen,https://www.asee.org/public/conferences/32/papers/9523/view,6qaOBTMAAAAJ,2359.0,22.0
Piyush Kumar,http://compgeom.com/~piyush,aqdN-aUAAAAJ,3399.0,29.0
Shayok Chakraborty,https://shayokch.com,5f3w1p0AAAAJ,1896.0,17.0
Grigory Fedyukovich,https://www.cs.princeton.edu/~grigoryf/about.html,dv7u9JgAAAAJ,787.0,18.0
Sonia Haiduc,https://www.cs.fsu.edu/~shaiduc,PH0OA2QAAAAJ,2006.0,22.0
Mike Burmester,http://www.cs.fsu.edu/~burmeste,GwirM_8AAAAJ,,
Gary Tyson,http://www.cs.fsu.edu/~tyson,vC_bjb0gU4EC,3432.0,29.0
Zhi Wang,http://www.cs.fsu.edu/~zwang,Y9SwH_0AAAAJ,5071.0,26.0
Peixiang Zhao,http://www.cs.fsu.edu/~zhao,ajRhtAkAAAAJ,2792.0,22.0
Xian Fan,https://www.cs.fsu.edu/~fan/index.html,Cy91GecAAAAJ,15085.0,17.0
Xiaonan Zhang,https://www.cs.fsu.edu/~xzhang/index.html,i2zf_1QAAAAJ,141.0,7.0
Zhenghao Zhang,http://www.cs.fsu.edu/~zzhang,sfCo01gAAAAJ,1082.0,16.0
Alan Kuhnle,http://www.alankuhnle.com,#NAME?,,
Ashok Srinivasan,http://www.cs.fsu.edu/~asriniva/home,MEt-KIwAAAAJ,5108.0,23.0
Weikuan Yu,http://www.cs.fsu.edu/~yuw,G5I0JlwAAAAJ,3548.0,31.0
Xin Yuan,http://www.cs.fsu.edu/~xyuan,ZatdtQ8AAAAJ,33409.0,90.0
An-I Andy Wang,http://www.cs.fsu.edu/~awang,QK-cRZ0AAAAJ,1612.0,19.0
David B. Whalley,http://www.cs.fsu.edu/~whalley,bH9h9x4AAAAJ,7666.0,40.0
Viet Tung Hoang,http://www.cs.fsu.edu/~tvhoang,ggcCMuIAAAAJ,2140.0,17.0
