name,homepage,scholar_id,citations,h-index
Kasim Terzic,https://kt54.host.cs.st-andrews.ac.uk,kSIPwxMAAAAJ,309.0,11.0
Susmit Sarkar,https://ss265.host.cs.st-andrews.ac.uk,j4LMPLwAAAAJ,3652.0,23.0
Thomas W. Kelsey,https://tom.host.cs.st-andrews.ac.uk,8Pg1AnYAAAAJ,8254.0,36.0
Ian Gent,http://ian.gent,ufUvmEAAAAJ,,
Uta Hinrichs,http://www.utahinrichs.de,kGPAR0YAAAAJ,1859.0,21.0
Saleem Bhatti,https://saleem.host.cs.st-andrews.ac.uk,0JYLOawAAAAJ,,
Edwin C. Brady,https://edwinb.wordpress.com,v1butH8AAAAJ,1329.0,17.0
Steve Linton,https://sal.host.cs.st-andrews.ac.uk,DtnwP5MAAAAJ,2059.0,25.0
Graham Kirby,https://graham.host.cs.st-andrews.ac.uk,_pn1_vgAAAAJ,1724.0,22.0
Marwan Fayed,https://mf208.host.cs.st-andrews.ac.uk,dx8XiVwAAAAJ,1184.0,14.0
Alan Miller,https://alanr.host.cs.st-andrews.ac.uk,EH74mBQAAAAJ,2126.0,20.0
Alan Dearle,https://al.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Ruth Letham,https://rah11.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Tristan Henderson,https://tnhh.org,D7ogj-kAAAAJ,4913.0,33.0
John Thomson,https://jt.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Christopher Brown,https://chrisb.host.cs.st-andrews.ac.uk,WBbFjMcAAAAJ,474.0,13.0
Juan Ye,https://sites.google.com/site/juanyeresearch,g2K5ofYAAAAJ,2614.0,22.0
Alice Toniolo,https://at258.host.cs.st-andrews.ac.uk,BNdwyiUAAAAJ,473.0,11.0
Jonathan Lewis,https://jonl.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Alexander Voss,http://www.alexandervoss.de,1lTK7Y0AAAAJ,2762.0,25.0
Juliana Bowles,https://juliana.host.cs.st-andrews.ac.uk,JstYoqcAAAAJ,903.0,15.0
Mike Weir,https://mkw.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Mark-Jan Nederhof,https://mjn.host.cs.st-andrews.ac.uk,lGHn0JUAAAAJ,2227.0,24.0
Ishbel Duncan,https://ishbel.host.cs.st-andrews.ac.uk,xQX91TcAAAAJ,,
Alexander Konovalov,https://alex-konovalov.github.io,EH74mBQAAAAJ,2126.0,20.0
Ognjen Arandjelovic,https://oa7.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Dharini Balasubramaniam,https://dharini.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Ozgur Akgun,https://ozgurakgun.github.io,heG7k-gAAAAJ,409.0,11.0
David Harris-Birtill,https://dcchb.host.cs.st-andrews.ac.uk,NOSCHOLARPAGE,,
Simon A. Dobson,https://simondobson.org,AbJrH_EAAAAJ,6870.0,38.0
Christopher Jefferson,https://caj.host.cs.st-andrews.ac.uk,CyvPP1gAAAAJ,2290.0,23.0
