name,homepage,scholar_id,citations,h-index
Deendayal Dinakarpandian,https://info.umkc.edu/scenews/tag/deendayal-dinakarpandian,1UpkUvQAAAAJ,3917.0,14.0
D. Medhi,http://sce2.umkc.edu/csee/dmedhi,17e2M2AAAAAJ,6990.0,36.0
Lein Harn,https://sce.umkc.edu/about/directory/name/lein-harn-ph-d,2kNUXJcAAAAJ,6760.0,43.0
Xiaojun Shen,http://sce2.umkc.edu/csee/shenx,NOSCHOLARPAGE,,
Ken Mitchell,https://sce.umkc.edu/about/directory/name/ken-mitchell-ph-d,Lv9FEdUAAAAJ,760.0,15.0
Yijie Han,http://h.web.umkc.edu/hanyij/html/index.htm,NOSCHOLARPAGE,,
Yugyung Lee,http://sce2.umkc.edu/csee/leeyu,BwE_CWcAAAAJ,4979.0,25.0
Jerome Knopp,https://sce.umkc.edu/about/directory/name/jerome-knopp-ph-d,NOSCHOLARPAGE,,
Yongjie Zheng,https://sce.umkc.edu/about/directory/name/yongjie-zheng-ph-d,ckWCzGQAAAAJ,145.0,6.0
Baek-Young Choi,http://umkc.academia.edu/baekyoungchoi,Ce0nO6wAAAAJ,1919.0,23.0
Reza Derakhshani,https://info.umkc.edu/scenews/tag/reza-derakhshani,NOSCHOLARPAGE,,
Vijay Kumar,http://k.web.umkc.edu/kumarv/index.html,NOSCHOLARPAGE,,
Sejun Song,https://info.umkc.edu/scenews/tag/sejun-song,kHE12KEAAAAJ,2111.0,24.0
Zhu Li,http://l.web.umkc.edu/lizhu,OMxvD0wAAAAJ,4098.0,29.0
Jerry Place,http://medicine.kumc.edu,NOSCHOLARPAGE,,
Cory Beard,http://sce2.umkc.edu/csee/beardc/Beard_CV.pdf,-0KiLnsAAAAJ,1042.0,19.0
Appie van de Liefvoort,http://umkc.academia.edu/appieLiefvoort,d7EAYGgAAAAJ,760.0,16.0
