name,homepage,scholar_id,citations,h-index
Lei Guo,https://teacher.nwpu.edu.cn/en/guolei.html,NOSCHOLARPAGE,,
Panfeng Huang,https://teacher.nwpu.edu.cn/m/en/2005000156.html,NOSCHOLARPAGE,,
Zhiwen Yu,http://www.ccm.media.kyoto-u.ac.jp/~yu,H0qmM6gAAAAJ,12471.0,51.0
Yuchao Dai,https://teacher.nwpu.edu.cn/m/en/2017010207.html,fddAbqsAAAAJ,5703.0,36.0
Feiping Nie,http://www.escience.cn/people/fpnie/index.html,2oB4nAIAAAAJ,28706.0,91.0
Zhanhuai Li,https://teacher.nwpu.edu.cn/en/lizhanhuai.html,NOSCHOLARPAGE,,
Junwei Han,http://www.escience.cn/people/JunweiHan/index.html,xrqsoesAAAAJ,21740.0,73.0
Yongqiang zhao,https://teacher.nwpu.edu.cn/m/en/2001000069.html,FsJyR8QAAAAJ,2864.0,25.0
Bin Guo,http://www.guob.org,VC6N2iQAAAAJ,10126.0,44.0
Yong Xia,https://teacher.nwpu.edu.cn/en/yongxia.html,Usw1jeMAAAAJ,6586.0,40.0
Yanning Zhang,https://teacher.nwpu.edu.cn/m/en/1999000059.html,NOSCHOLARPAGE,,
Yuan Yuan,https://teacher.nwpu.edu.cn/m/en/2018010291.html,NOSCHOLARPAGE,,
Qing-Hua Huang,http://wisemed.cn/index.php/index/login_c.html,cdxgLCYAAAAJ,4066.0,36.0
Xuelong Li,http://iopen.nwpu.edu.cn/info/1329/1171.htm,ahUibskAAAAJ,54972.0,119.0
Yizhai Zhang,https://teacher.nwpu.edu.cn/en/zhangyizhai.html,NOSCHOLARPAGE,,
Mingyi He,http://dianzi.nwpu.edu.cn/info/1269/5955.htm,gLnLpAsAAAAJ,4595.0,28.0
Lei Xie,http://lxie.nwpu-aslp.org/index.htm,NOSCHOLARPAGE,,
Peng Wang,https://wangpengnorman.github.io,aPLp7pAAAAAJ,3485.0,25.0
Qi Wang,http://crabwq.github.io,GPrkTBsAAAAJ,7729.0,42.0
Shuhui Bu,https://teacher.nwpu.edu.cn/m/en/2011010101.html,spwZ6b4AAAAJ,2572.0,27.0
