name,homepage,scholar_id,citations,h-index
Chris Wilson,http://ix.cs.uoregon.edu/~cwilson,NOSCHOLARPAGE,,
Yingjiu Li,https://cs.uoregon.edu/profile/yingjiul,Z4ReDEMAAAAJ,5540.0,42.0
Boyana Norris,https://ix.cs.uoregon.edu/~norris,prJFPwUAAAAJ,2608.0,26.0
Thanh Hong Nguyen,https://ix.cs.uoregon.edu/~thanhhng,6fpZnQIAAAAJ,1139.0,16.0
Joe Sventek,https://www.cs.uoregon.edu/People/Faculty/Joe_Sventek.php,U_VRZucAAAAJ,2428.0,28.0
Zena M. Ariola,https://www.cs.uoregon.edu/People/Faculty/Zena_Ariola.php,LmLKjyYAAAAJ,1929.0,24.0
Dejing Dou,http://ix.cs.uoregon.edu/~dou,qBHsQ04AAAAJ,5288.0,31.0
Hank Childs,https://www.cs.uoregon.edu/People/Faculty/Hank_Childs.php,1SJPBDAAAAAJ,4556.0,31.0
Honghui Shi,https://www.humphreyshi.com,WBvt5A8AAAAJ,5618.0,29.0
Brittany A. Erickson,https://ix.cs.uoregon.edu/~bae,NOSCHOLARPAGE,,
Anthony J. Hornof,http://ix.cs.uoregon.edu/~hornof,qmc-hR0AAAAJ,2385.0,24.0
Jun Li,http://ix.cs.uoregon.edu/~lijun,J8NUZDMAAAAJ,51688.0,110.0
Michal Young,http://ix.cs.uoregon.edu/~michal,rhogjK0AAAAJ,2262.0,20.0
Ramakrishnan Durairajan,http://ix.cs.uoregon.edu/~ram,6jzveA4AAAAJ,658.0,16.0
Reza Rejaie,http://ix.cs.uoregon.edu/~reza,dgRIYXIAAAAJ,9314.0,43.0
Thien Huu Nguyen,http://ix.cs.uoregon.edu/~thien,Da2FhegAAAAJ,3128.0,24.0
Jee W. Choi,https://cs.uoregon.edu/profile/jeec,yCA985IAAAAJ,1412.0,15.0
Stephen Fickas,http://ix.cs.uoregon.edu/~fickas,9qA78uUAAAAJ,7197.0,32.0
Allen D. Malony,https://www.cs.uoregon.edu/People/Faculty/Allen_Malony.php,SYBxenEAAAAJ,8869.0,44.0
Daniel Lowd,https://ix.cs.uoregon.edu/~lowd,IrcFO1AAAAAJ,5143.0,25.0
