name,homepage,scholar_id,citations,h-index
Diana F. Adamatti,http://www.diana.c3.furg.br,anyT2ZkAAAAJ,719.0,14.0
Paulo Drews Jr.,http://www.paulo.c3.furg.br,IeIst7QAAAAJ,1954.0,21.0
Nelson Duarte Filho,http://www.nelson.c3.furg.br,NOSCHOLARPAGE,,
Vagner S. Rosa,http://www.vagner.c3.furg.br,NOSCHOLARPAGE,,
Danúbia Bueno Espíndola,http://www.danubia.c3.furg.br,NOSCHOLARPAGE,,
Vinicius Menezes de Oliveira,http://vinicius.c3.furg.br,NQfy0ioAAAAJ,,
Silvia Botelho,http://www.silviacb.c3.furg.br,XKt2OlEAAAAJ,3612.0,22.0
Karina S. Machado,http://karina.c3.furg.br,3j-IYXoAAAAJ,480.0,13.0
Adriano Velasque Werhli,http://www.werhli.c3.furg.br,NOSCHOLARPAGE,,
Ricardo N. Rodrigues,http://ricardo.c3.furg.br,4pX-2jUAAAAJ,665.0,10.0
Leonardo Emmendorfer,http://www.leonardo.c3.furg.br,EHpCyU0AAAAJ,230.0,9.0
Emanuel da Silva Diaz Estrada,http://emanuel.c3.furg.br,nKZNnuYAAAAJ,344.0,9.0
Paulo F. Butzen,http://www.butzen.c3.furg.br,2VeTdosAAAAJ,437.0,11.0
Marcelo Pias,https://sites.google.com/site/piasmarcelo,X_zoltAAAAAJ,4086.0,14.0
Eduardo N. Borges,http://www.eduardo.c3.furg.br,DF7aOYMAAAAJ,336.0,10.0
Odorico M. Mendizabal,http://www.mendizabal.c3.furg.br,r34bzIYAAAAJ,180.0,9.0
Rodrigo Zelir Azzolin,http://www.rodrigo.c3.furg.br,AaqPK4AAAAAJ,348.0,9.0
Graçaliz Pereira Dimuro,http://gracaliz.c3.furg.br,bDx8DMEAAAAJ,4375.0,35.0
