name,homepage,scholar_id,citations,h-index
Steven Terrell,https://cec.nova.edu/faculty/terrell.html,UBSC-3UAAAAJ,2671.0,18.0
Francisco J. Mitropoulos,https://cec.nova.edu/faculty/mitropoulos.html,NOSCHOLARPAGE,,
Souren Paul,https://cec.nova.edu/faculty/paul.html,_ZhhcFQAAAAJ,1318.0,15.0
James Parrish,https://cec.nova.edu/faculty/parrish.html,C4lsGgkAAAAJ,365.0,10.0
Sumitra M. Mukherjee,https://cec.nova.edu/faculty/mukherjee.html,NOSCHOLARPAGE,,
José A. Ramos,https://cec.nova.edu/faculty/ramos-jose.html,NOSCHOLARPAGE,,
Peixiang Liu,https://cec.nova.edu/faculty/liu.html,NOSCHOLARPAGE,,
Saeed Rajput,http://www.nova.edu/~rajput,NOSCHOLARPAGE,,
Michael J. Laszlo,https://cec.nova.edu/faculty/laszlo.html,NOSCHOLARPAGE,,
Yair Levy,http://scis.nova.edu/~levyy,P3LuC5kAAAAJ,7186.0,29.0
Tom H. MacFarland,https://cec.nova.edu/faculty/macfarland.html,NOSCHOLARPAGE,,
Laurie P. Dringus,https://cec.nova.edu/faculty/dringus.html,NOSCHOLARPAGE,,
Ling Wang,https://cec.nova.edu/faculty/wang.html,HwIAqgIAAAAJ,5675.0,34.0
Junping Sun,http://scis.nova.edu/~jps,NOSCHOLARPAGE,,
Inkyoung Hur,https://cec.nova.edu/faculty/Hur-Inkyoung.html,NOSCHOLARPAGE,,
Martha Snyder,https://cec.nova.edu/faculty/snyder.html,NOSCHOLARPAGE,,
Timothy J. Ellis,https://cec.nova.edu/faculty/ellis.html,NOSCHOLARPAGE,,
James Cannady,https://cec.nova.edu/faculty/cannady.html,NOSCHOLARPAGE,,
Maxine S. Cohen,https://cec.nova.edu/faculty/cohen.html,NOSCHOLARPAGE,,
Charmaine Barreto,https://cec.nova.edu/faculty/barreto-charmaine.html,NOSCHOLARPAGE,,
