name,homepage,scholar_id,citations,h-index
Danielle Szafir,http://www.colorado.edu/cmci/people/information-science/danielle-albers-szafir,CGb88B0AAAAJ,1615.0,20.0
Amy Voida,http://amy.voida.com,J2FI8YoAAAAJ,2720.0,27.0
Alexandra Kolla,http://home.cs.colorado.edu/~alko5368,wOb0lqUAAAAJ,13792.0,56.0
Eric Rozner,http://www.ericrozner.com,z0KD3z4AAAAJ,3170.0,25.0
John K. Bennett,https://www.colorado.edu/cs/users/jbk,Yp8S-_QAAAAJ,3156.0,11.0
Lawrence E. Hunter,https://www.colorado.edu/cs/lawrence-hunter,58cKLg4AAAAJ,10344.0,53.0
Paul G. Constantine,https://www.colorado.edu/cs/paul-constantine,7x-Q4Y8AAAAJ,3423.0,31.0
David M. Bortz,https://www.colorado.edu/amath/david-bortz,7wkmJU8AAAAJ,1501.0,20.0
Bobby Schnabel,https://www.colorado.edu/cs/bobby-schnabel,NOSCHOLARPAGE,,
Orit Peleg,https://www.peleglab.com,xH5Ryy4AAAAJ,781.0,12.0
Sidney D'Mello,https://www.colorado.edu/cs/sidney-dmello,c-LG6-MAAAAJ,21124.0,74.0
Clayton H. Lewis,https://www.colorado.edu/faculty/lewis-clayton,eIYoeT4AAAAJ,15191.0,46.0
Joseph Izraelevitz,https://www.colorado.edu/faculty/izraelevitz,CtQUnFUAAAAJ,1343.0,11.0
Stephen Voida,http://www.colorado.edu/cmci/people/information-science/stephen-voida,pYjPYIMAAAAJ,2699.0,22.0
R. Benjamin Shapiro,http://benshapi.ro,BjX6lbwAAAAJ,1466.0,17.0
Eric W. Frew,https://www.colorado.edu/faculty/frew,Tvmf6RAAAAAJ,3917.0,29.0
Jed R. Brubaker,http://www.colorado.edu/cmci/people/information-science/jed-brubaker,8LEH940AAAAJ,3521.0,28.0
Rebecca E. Morrison,https://www.colorado.edu/cs/rebecca-morrison,16zZJloAAAAJ,130.0,6.0
Abtin Rahimian,http://home.cs.colorado.edu/~abra3237,2iXwFdsAAAAJ,741.0,11.0
Manuel E. Lladser,http://amath.colorado.edu/faculty/lladser,Uv6cAEMAAAAJ,2494.0,12.0
Bradley Hayes,http://www.bradhayes.info,rU_-c5oAAAAJ,896.0,15.0
Michael J. Paul,http://www.colorado.edu/cmci/people/information-science/michael-j-paul,_pRB0HIAAAAJ,6252.0,35.0
Michael Eisenberg,http://www.cs.colorado.edu/~duck,C4x1THMAAAAJ,8406.0,49.0
Claire Monteleoni,https://www.colorado.edu/faculty/claire-monteleoni,NOSCHOLARPAGE,,
Daniel Massey,https://www.colorado.edu/cs/daniel-massey,GhAaQPwAAAAJ,10428.0,42.0
Henry M. Tufo,https://www.colorado.edu/cs/users/tufo,bqMA34cAAAAJ,17140.0,64.0
Elizabeth R. Jessup,https://www.colorado.edu/cs/users/jessup,NOSCHOLARPAGE,,
Jed Brown,https://www.colorado.edu/cs/users/jeka2967,x_9_NGwAAAAJ,4832.0,24.0
Gabe Sibley,https://www.colorado.edu/cs/users/gasi6462,MNp5hwoAAAAJ,4844.0,31.0
Aaron Clauset,https://www.colorado.edu/faculty/clauset,e7VI_HcAAAAJ,31144.0,47.0
Bor-Yuh Evan Chang,http://www.cs.colorado.edu/~bec,wg3lXyYAAAAJ,2721.0,21.0
Eliana Colunga,http://psych.colorado.edu/~colunga,NOSCHOLARPAGE,,
Brian C. Keegan,http://www.colorado.edu/cmci/people/information-science/brian-c-keegan,zkxrDS8AAAAJ,3051.0,25.0
Ken Anderson,http://www.cs.colorado.edu/~kena,wOO8rEMAAAAJ,5853.0,33.0
James H. Martin,http://www.cs.colorado.edu/~martin,ZVxO6IIAAAAJ,21165.0,47.0
Michael C. Mozer,http://www.cs.colorado.edu/~mozer,lmjR_qMAAAAJ,16925.0,67.0
Rafael M. Frongillo,http://www.cs.colorado.edu/~rafr5066,ZtQVZawAAAAJ,906.0,17.0
Richard Han,http://www.cs.colorado.edu/~rhan,mah-B4IAAAAJ,,
Danny Dig,https://www.colorado.edu/cs/danny-dig,z9MS0rEAAAAJ,6012.0,42.0
Daniel J. Szafir,http://danszafir.com,WxmhtyMAAAAJ,1688.0,17.0
Ricarose Roque,http://www.ricarose.com,Vvb4YzoAAAAJ,788.0,14.0
Shivakant Mishra,https://www.cs.colorado.edu/~mishras,0RMteS0AAAAJ,,
Shaun K. Kane,http://shaunkane.info,v564lDgAAAAJ,5938.0,38.0
Martha Palmer,https://verbs.colorado.edu/~mpalmer,pxc_-XYAAAAJ,27845.0,66.0
Joshua A. Grochow,http://www.cs.colorado.edu/~jgrochow,CigslP0AAAAJ,1178.0,18.0
Sriram Sankaranarayanan,https://www.cs.colorado.edu/~srirams,V8RKLEsAAAAJ,8047.0,45.0
Christine Lv,https://www.cs.colorado.edu/~lv,dTkWR0MAAAAJ,8867.0,39.0
Elizabeth Bradley,https://www.cs.colorado.edu/~lizb,5HLGWrIAAAAJ,,
John Black,https://www.cs.colorado.edu/~jrblack,nlleO34AAAAJ,,
Xiao-Chuan Cai,https://www.cs.colorado.edu/~cai,NOSCHOLARPAGE,,
Tom Yeh,http://tomyeh.info,mDNhPjAAAAAJ,4972.0,30.0
Mark D. Gross,http://mdgross.net,NOSCHOLARPAGE,,
Ryan Layer,http://layerlab.org,AXnmFTIAAAAJ,3448.0,23.0
Bo Waggoner,https://www.bowaggoner.com,Y_Ieu7EAAAAJ,809.0,14.0
Dirk Grunwald,http://systems.cs.colorado.edu/people/faculty/dirk-grunwald,3Ws6G2AAAAAJ,16711.0,59.0
Tamara R. Sumner,http://spot.colorado.edu/~sumner,NScglmAAAAAJ,4398.0,37.0
Lijun Chen,http://spot.colorado.edu/~lich1539,p0rj1lEAAAAJ,5335.0,29.0
Daniel B. Larremore,http://danlarremore.com,BICiUrQAAAAJ,4628.0,23.0
Sangtae Ha,http://ngn.cs.colorado.edu/~sangtaeha,GcMKuu8AAAAJ,6505.0,31.0
Ellen Yi-Luen Do,https://www.colorado.edu/cs/ellen-yi-luen-do,qDepoRUAAAAJ,6123.0,38.0
Nikolaus Correll,http://correll.cs.colorado.edu/?page_id=19,OfYf-DMAAAAJ,5427.0,35.0
Leysia Palen,http://cmci.colorado.edu/~palen,x0OsogEAAAAJ,20896.0,62.0
Eric Wustrow,https://ericw.us/trow,becbtxgAAAAJ,3433.0,16.0
Kenneth E. Jansen,https://experts.colorado.edu/display/fisid_147360,qWTgFQUAAAAJ,9718.0,42.0
Casey Fiesler,https://caseyfiesler.com,D9LfKkAe7d0C,2673.0,27.0
Majid Zamani,https://sites.google.com/site/zamani1362/home,#NAME?,,
Daniel Leithinger,http://www.leithinger.com,OsJr4BMAAAAJ,2459.0,25.0
Mirela Alistar,http://www.personallab.org,NzXVg-MAAAAJ,492.0,12.0
Gowtham Kaki,https://gowthamk.github.io,d3JzmN4AAAAJ,227.0,5.0
Robin D. Dowell,http://dowell.colorado.edu,yVPoRI4AAAAJ,6401.0,29.0
Nolen Scaife,https://nolen.io,r9uneEYAAAAJ,,
Alessandro Roncone,https://alessandro.ronc.one,nV-XGVIAAAAJ,455.0,12.0
Tamara Silbergleit Lehman,https://experts.colorado.edu/display/fisid_165649,jCEU45cAAAAJ,69.0,3.0
Eric Keller,https://eric-keller.github.io,ngLX-kwAAAAJ,5283.0,32.0
Nisar R. Ahmed,https://cohrint.info,HA3R65IAAAAJ,878.0,16.0
Katharina Kann,https://kelina.github.io,3XF5bqEAAAAJ,1997.0,21.0
Robin Burke,http://www.that-recsys-lab.net/home/people/burke,wRwI6d0AAAAJ,20977.0,61.0
Ashutosh Trivedi,https://ashut.bitbucket.io,9WDXyy4AAAAJ,766.0,15.0
Christoffer Heckman,http://www.ristoffer.ch,#NAME?,,
