name,homepage,scholar_id,citations,h-index
Voicu Groza,http://www.eecs.uottawa.ca/~groza,OwLP6fkAAAAJ,3758.0,28.0
Eric Dubois,http://www.site.uottawa.ca/~edubois,1KEbwBkAAAAJ,5219.0,33.0
Paola Flocchini,http://www.site.uottawa.ca/~flocchin,LVdJjiUAAAAJ,8336.0,50.0
Nejib Zaguia,http://www.site.uottawa.ca/~zaguia,EBZsBBQAAAAJ,584.0,13.0
Herna L. Viktor,http://www.site.uottawa.ca/~hlviktor,liglceAAAAAJ,2084.0,19.0
Marcel Turcotte,http://www.site.uottawa.ca/~turcotte,CWnhaywAAAAJ,1250.0,13.0
Amiya Nayak,http://www.site.uottawa.ca/~anayak,ttUIYysAAAAJ,9438.0,52.0
Daniel Amyot,http://www.site.uottawa.ca/~damyot,xGiVN_4AAAAJ,7380.0,44.0
Guy-Vincent Jourdan,http://www.site.uottawa.ca/~gvj,r3ZtMxcAAAAJ,1204.0,19.0
Dimitrios Makrakis,http://www.site.uottawa.ca/~dimitris,wsKoAKcAAAAJ,4138.0,32.0
Jean-Lou De Carufel,https://engineering.uottawa.ca/eecs/people/carufel-jean-lou,wwoudWYAAAAJ,514.0,13.0
Tet Hin Yeap,https://engineering.uottawa.ca/eecs/people/yeap-tet,NOSCHOLARPAGE,,
Hilmi R. Dajani,https://engineering.uottawa.ca/eecs/people/dajani-hilmi,NOSCHOLARPAGE,,
Wail Gueaieb,http://www.site.uottawa.ca/~wgueaieb,qN4Y3NEAAAAJ,2743.0,28.0
Pascal Fallavollita,https://health.uottawa.ca/people/fallavollita-pascal,KMXRVlEAAAAJ,1801.0,22.0
Amy P. Felty,http://www.site.uottawa.ca/~afelty,NOSCHOLARPAGE,,
Diana Inkpen,http://www.site.uottawa.ca/~diana,66pwIBcAAAAJ,7854.0,40.0
Gregor V. Bochmann,http://www.site.uottawa.ca/~bochmann,NOSCHOLARPAGE,,
Martin Bouchard,http://www.site.uottawa.ca/~bouchard,ufMGQ3MAAAAJ,4093.0,37.0
Azzedine Boukerche,http://www.site.uottawa.ca/~boukerch,RMo9P4oAAAAJ,26722.0,80.0
Oliver W. W. Yang,http://www.site.uottawa.ca/~yang,NOSCHOLARPAGE,,
Carlisle Adams,http://www.site.uottawa.ca/~cadams,w1VhqyoAAAAJ,8242.0,38.0
Vasiliki Kantere,https://engineering.uottawa.ca/eecs/people/kantere-verena,av8jooQAAAAJ,1514.0,17.0
Robert Laganière,http://www.site.uottawa.ca/~laganier,59ohye8AAAAJ,7376.0,33.0
Iluju Kiringa,http://www.site.uottawa.ca/~kiringa,Ol4VIjMAAAAJ,829.0,13.0
Vida Dujmovic,http://cglab.ca/~vida,NOSCHOLARPAGE,,
Lucia Moura,http://www.site.uottawa.ca/~lucia,oL0v45UAAAAJ,3846.0,36.0
Miodrag Bolic,http://www.site.uottawa.ca/~mbolic,1HJ-KYMAAAAJ,5432.0,34.0
H. T. Mouftah,http://www.site.uottawa.ca/~mouftah,33FmwbwAAAAJ,19433.0,65.0
Sylvia C. Boyd,http://www.site.uottawa.ca/~sylvia,P7mb9zgAAAAJ,727.0,16.0
Pierre Payeur,http://www.site.uottawa.ca/~ppayeur,NOSCHOLARPAGE,,
Stan Szpakowicz,http://www.site.uottawa.ca/~szpak,NOSCHOLARPAGE,,
Hasan Ural,http://www.site.uottawa.ca/~ural,NOSCHOLARPAGE,,
Emil M. Petriu,http://www.site.uottawa.ca/~petriu,9Weluf0AAAAJ,10301.0,52.0
Stéphane S. Somé,http://www.site.uottawa.ca/~ssome,gZvSWooAAAAJ,746.0,16.0
Liam Peyton,http://www.site.uottawa.ca/~lpeyton,jKBUKKgAAAAJ,2345.0,23.0
Yongyi Mao,http://www.site.uottawa.ca/~yymao,jM5l70wAAAAJ,2776.0,23.0
Wonsook Lee,http://www.site.uottawa.ca/~wslee,ohzzc8AAAAAJ,2445.0,24.0
Shervin Shirmohammadi,http://www.site.uottawa.ca/~shervin,qJuYI44AAAAJ,6903.0,42.0
Jiying Zhao,http://www.site.uottawa.ca/~jyzhao,zHFUSYMAAAAJ,3232.0,26.0
Kanstantsin Pashkovich,https://kanstantsinpashkovich.bitbucket.io,_cIeQgYAAAAJ,568.0,11.0
Ahmed Karmouch,http://www.site.uottawa.ca/~karmouch,kQpPzdgAAAAJ,5195.0,31.0
Thomas Tran,http://www.site.uottawa.ca/~ttran,PlpKfYgAAAAJ,1697.0,21.0
Jochen Lang,http://www.site.uottawa.ca/~jlang,5sN8OuAAAAAJ,4780.0,33.0
Dan Ionescu,http://www.site.uottawa.ca/~ionescu,FfHzD4QAAAAJ,293.0,7.0
Timothy C. Lethbridge,http://www.site.uottawa.ca/~tcl,PQ9tLbUAAAAJ,49915.0,107.0
