name,homepage,scholar_id,citations,h-index
Aron Culotta,http://www.cs.tulane.edu/~aculotta,481oUzkAAAAJ,6419.0,33.0
Brian Summa,http://www.cs.tulane.edu/~bsumma,QKJVjcIAAAAJ,492.0,13.0
Michael W. Mislove,http://www.cs.tulane.edu/~mwm,tMa-iJ8AAAAJ,6014.0,20.0
Jihun Hamm,http://www.cs.tulane.edu/~jhamm3,DdRsMKsAAAAJ,3366.0,23.0
Carola Wenk,http://www.cs.tulane.edu/~carola,JLWWzugAAAAJ,3898.0,29.0
K. Brent Venable,http://www2.tulane.edu/sse/cs/faculty/k-brent-venable.cfm,iqkTonoAAAAJ,2600.0,29.0
Zizhan Zheng,http://www2.tulane.edu/sse/cs/faculty/zizhan-zheng.cfm,B1v2AUYAAAAJ,1398.0,17.0
Ramgopal Mettu,http://www2.tulane.edu/sse/cs/faculty/ramgopal-mettu.cfm,gHZTKpkAAAAJ,964.0,15.0
Nicholas Mattei,http://www2.tulane.edu/sse/cs/faculty/nicholas-mattei.cfm,bUAYDkIAAAAJ,2489.0,28.0
Zhengming Ding,https://sse.tulane.edu/cs/faculty/Ding,TKbyRRsAAAAJ,3930.0,38.0
