name,homepage,scholar_id,citations,h-index
Arnab Bhattacharya,https://www.cse.iitk.ac.in/users/arnabb,Sk-JV9QAAAAJ,877.0,16.0
Indranil Saha,http://cse.iitk.ac.in/users/isaha,2-juveEAAAAJ,52850.0,109.0
T. V. Prabhakar,http://www.cse.iitk.ac.in/users/tvp,vWvglUgAAAAJ,1027.0,14.0
Subhajit Roy,http://www.cse.iitk.ac.in/users/subhajit,FIiF03AAAAAJ,4793.0,31.0
Harish Karnick,http://www.iitk.ac.in/new/dr-harish-karnick,NOSCHOLARPAGE,,
Sumit Ganguly,http://www.cse.iitk.ac.in/users/sganguly,NOSCHOLARPAGE,,
Piyush P Kurur,http://www.cse.iitk.ac.in/users/ppk,NOSCHOLARPAGE,,
Raghunath Tewari,http://www.cse.iitk.ac.in/users/rtewari,Ks3QdEUAAAAJ,265.0,9.0
Sunil Easaw Simon,http://www.cse.iitk.ac.in/users/simon,NOSCHOLARPAGE,,
Satyadev Nandakumar,http://www.cse.iitk.ac.in/users/satyadev,lMAxggwAAAAJ,62.0,3.0
Sandeep K. Shukla,http://www.cse.iitk.ac.in/users/sandeeps,SKqctYsAAAAJ,5981.0,38.0
Vinay Namboodiri,http://www.cse.iitk.ac.in/users/vinaypn,JyHi9OoAAAAJ,2157.0,25.0
Surender Baswana,http://www.cse.iitk.ac.in/users/sbaswana,U42j5MkAAAAJ,1625.0,19.0
Rajat Mittal,http://www.cse.iitk.ac.in/users/rmittal,gK5DF9QAAAAJ,21021.0,70.0
Nitin Saxena,http://www.cse.iitk.ac.in/users/nitin,1Yl1h_YAAAAJ,3653.0,24.0
Purushottam Kar,http://www.cse.iitk.ac.in/users/purushot,MNXz0AoAAAAJ,2596.0,21.0
Ashutosh Modi,https://ashutosh-modi.github.io,AWu6f60AAAAJ,750.0,13.0
Sanjeev Saxena,http://www.iitk.ac.in/new/dr-sanjeev-saxena,_hRiGsQAAAAJ,430.0,12.0
Rajat Moona,http://www.cse.iitk.ac.in/users/moona,NOSCHOLARPAGE,,
Mainak Chaudhuri,https://www.cse.iitk.ac.in/users/mainakc,-0GC4ZMAAAAJ,207.0,7.0
Swaprava Nath,https://www.cse.iitk.ac.in/users/swaprava,NOSCHOLARPAGE,,
Phalguni Gupta,http://www.cse.iitk.ac.in/users/pg,NOSCHOLARPAGE,,
Somenath Biswas,http://www.iitk.ac.in/new/dr-somenath-biswas,remwKicAAAAJ,369.0,12.0
Shashank K. Mehta,http://www.iitk.ac.in/new/dr-shashank-k-mehta,77K1J3cAAAAJ,394.0,10.0
Piyush Rai,http://cse.iitk.ac.in/users/piyush,D50grEgAAAAJ,4118.0,29.0
Ratan K. Ghosh,http://www.iitk.ac.in/new/dr-r-k-ghosh,UNULIi0AAAAJ,854.0,14.0
Nisheeth Srivastava,http://www.iitk.ac.in/new/nisheeth-srivastava,bXX0fekAAAAJ,2258.0,18.0
Manindra Agrawal,http://www.cse.iitk.ac.in/users/manindra,UBXqggoAAAAJ,3965.0,25.0
Medha Atre,http://www.cse.iitk.ac.in/users/atrem,N_manZoAAAAJ,571.0,8.0
Dheeraj Sanghi,http://www.cse.iitk.ac.in/users/dheeraj,NOSCHOLARPAGE,,
Amitabha Mukerjee,http://www.cse.iitk.ac.in/users/amit,6lD1AscAAAAJ,1569.0,20.0
Ajai Jain,http://www.iitk.ac.in/new/dr-ajai-jain,y7TbKJMAAAAJ,3555.0,25.0
Amey Karkare,http://www.cse.iitk.ac.in/users/karkare,WPLq_rQAAAAJ,610.0,11.0
Anil Seth,https://www.cse.iitk.ac.in/users/seth,NOSCHOLARPAGE,,
