name,homepage,scholar_id,citations,h-index
Hongyang Gao,https://faculty.sites.iastate.edu/hygao,jGmq0aEAAAAJ,1438.0,11.0
Ali Jannesari,https://www.cs.iastate.edu/swapp/people/ali-jannesari,YhWnhQEAAAAJ,855.0,16.0
Johnny S. Wong,http://www.cs.iastate.edu/people/johnny-wong,w3UeCAoAAAAJ,,
Qi Li,https://www.cs.iastate.edu/people/qi-li,NOSCHOLARPAGE,,
Forrest Sheng Bao,https://www.cs.iastate.edu/people/forrest-sheng-bao,XWpFf0IAAAAJ,2722.0,20.0
Sourabh Bhattacharya,https://www.cs.iastate.edu/people/sourabh-bhattacharya,2nLY4NUAAAAJ,1446.0,19.0
Zhu Zhang,https://www.cs.iastate.edu/people/zhu-drew-zhang,NOSCHOLARPAGE,,
Andrew S. Miner,http://www.cs.iastate.edu/~asminer,iCWiQi8AAAAJ,1756.0,21.0
Tichakorn Wongpiromsarn,https://faculty.sites.iastate.edu/nok,oclUWQEAAAAJ,2423.0,25.0
Christopher J. Quinn,https://www.cs.iastate.edu/people/christopher-quinn,oXWIgXcAAAAJ,777.0,11.0
Ying Cai,http://www.cs.iastate.edu/~yingcai,N3Jc1zMAAAAJ,3627.0,24.0
Hridesh Rajan,http://www.cs.iastate.edu/~hridesh,aiFvpucAAAAJ,3681.0,28.0
Soma Chaudhuri,http://www.cs.iastate.edu/~chaudhur,uTqQopAAAAAJ,1501.0,15.0
David Fernández-Baca,http://www.cs.iastate.edu/~fernande,38ev4xkAAAAJ,2467.0,24.0
Abusayeed M. Saifullah,https://www.cs.iastate.edu/abu,CYwffSUAAAAJ,4478.0,29.0
Shashi K. Gadia,http://www.cs.iastate.edu/~gadia,NOSCHOLARPAGE,,
James I. Lathrop,https://www.cs.iastate.edu/people/jim-lathrop,NOSCHOLARPAGE,,
Myra B. Cohen,https://www.cs.iastate.edu/people/myra-cohen,i_XdxLcAAAAJ,7097.0,40.0
Wei Le,http://www.cs.iastate.edu/~weile,QjFu7LEAAAAJ,3595.0,27.0
Lu Ruan,http://www.cs.iastate.edu/~ruan,3FrD14AAAAAJ,1763.0,20.0
Yan-Bin Jia,http://www.cs.iastate.edu/~jia,9f4Pek0AAAAJ,1075.0,19.0
Carl K. Chang,http://www.cs.iastate.edu/people/carl-chang,0IHc9DUAAAAJ,4516.0,27.0
Jin Tian,http://www.cs.iastate.edu/~jtian,ZUSWjHIAAAAJ,7806.0,40.0
Jack H. Lutz,http://www.cs.iastate.edu/~lutz,mxv3BeAAAAAJ,3548.0,30.0
Oliver Eulenstein,http://www.cs.iastate.edu/~oeulenst,HWF6UxgAAAAJ,,
A. Pavan,http://www.cs.iastate.edu/people/pavan-aduri,4QIV0FUAAAAJ,1119.0,17.0
Robyn R. Lutz,http://www.cs.iastate.edu/~rlutz,sdVfpyQAAAAJ,3505.0,32.0
Wallapak Tavanapong,http://www.cs.iastate.edu/people/wallapak-tavanapong-0,Pnev7hAAAAAJ,2707.0,25.0
Samik Basu,http://www.cs.iastate.edu/~sbasu,qa9dTwkAAAAJ,2777.0,28.0
Giora Slutzki,http://www.cs.iastate.edu/~slutzki,NOSCHOLARPAGE,,
Wensheng Zhang,http://www.cs.iastate.edu/~wzhang,VvXgoAYAAAAJ,5586.0,33.0
Xiaoqiu Huang,http://www.cs.iastate.edu/~xqhuang,h5gEfxsAAAAJ,17426.0,31.0
Guang Song,http://www.cs.iastate.edu/people/guang-song,wB7NTEcAAAAJ,26660.0,70.0
Gurpur M. Prabhu,http://www.cs.iastate.edu/~prabhu,NOSCHOLARPAGE,,
Jeremy W. Sheaffer,http://www.cs.iastate.edu/people/jeremy-sheaffer,NOSCHOLARPAGE,,
Gianfranco Ciardo,http://web.cs.iastate.edu/~ciardo,8rmks2cAAAAJ,9321.0,46.0
