name,homepage,scholar_id,citations,h-index
Ruth Milman,https://engineering.ontariotechu.ca/people/ecse/ruth.milman.php,NOSCHOLARPAGE,,
Ramiro Liscano,https://engineering.ontariotechu.ca/people/ecse/ramiro.liscano.php,NOSCHOLARPAGE,,
Akramul Azim,https://engineering.ontariotechu.ca/people/ecse/akramul.azim.php,rcOhpJ0AAAAJ,405.0,11.0
Ali Grami,https://engineering.ontariotechu.ca/people/ecse/ali.grami.php,NOSCHOLARPAGE,,
Hossam A. Gabbar,https://engineering.ontariotechu.ca/people/ecse/hossam.gaber.php,xjWM54EAAAAJ,3272.0,26.0
Tarlochan S. Sidhu,https://engineering.ontariotechu.ca/people/ecse/index.php,PZ1YMWUAAAAJ,10286.0,52.0
Jing Ren,https://engineering.ontariotechu.ca/people/ecse/jing.ren.php,NOSCHOLARPAGE,,
Qusay H. Mahmoud,https://engineering.ontariotechu.ca/people/ecse/qusay.mahmoud.php,bGLXnHUAAAAJ,6913.0,36.0
Langis Roy,https://engineering.ontariotechu.ca/people/ecse/langis.roy.php,NOSCHOLARPAGE,,
Sheldon S. Williamson,https://engineering.ontariotechu.ca/people/ecse/sheldon.williamson.php,I9aBAuQAAAAJ,9077.0,47.0
Vijay K. Sood,https://engineering.ontariotechu.ca/people/ecse/vijay.sood.php,3kp505oAAAAJ,10621.0,31.0
Ying Zhu,https://engineering.ontariotechu.ca/people/ecse/ying.zhu.php,wOFUwYIAAAAJ,578.0,11.0
Masoud Makrehchi,https://engineering.ontariotechu.ca/people/ecse/masoud.makrehchi.php,StSRgHYAAAAJ,793.0,16.0
Shahryar Rahnamayan,https://engineering.ontariotechu.ca/people/ecse/shahryar.rahnamayan.php,6ipYkfYAAAAJ,8218.0,36.0
Shahram ShahbazPanahi,https://engineering.ontariotechu.ca/people/ecse/shahram.shahbazpanahi.php,#NAME?,,
