name,homepage,scholar_id,citations,h-index
Jennifer Waycott,http://findanexpert.unimelb.edu.au/display/person52243,kc5Fr-0AAAAJ,6828.0,36.0
Kathleen Gray,http://www.msi.unimelb.edu.au/people/kathleen-gray,HicyoB0AAAAJ,7295.0,32.0
Rachelle Bosua,http://www.msi.unimelb.edu.au/people/rachelle-bosua,4RZU_pIAAAAJ,3986.0,16.0
Graeme G. Shanks,http://people.eng.unimelb.edu.au/gshanks,or0dr-4AAAAJ,,
Egemen Tanin,http://www.msi.unimelb.edu.au/people/egemen-tanin,LVKaMIgAAAAJ,2531.0,29.0
Wally Smith,http://www.msi.unimelb.edu.au/people/wally-smith,hja_w14AAAAJ,,
Peter J. Stuckey,http://people.eng.unimelb.edu.au/pstuckey,tvFekxwAAAAJ,17430.0,62.0
Tim Miller,http://people.eng.unimelb.edu.au/tmiller,D3m499MAAAAJ,3721.0,28.0
Nir Lipovetzky,http://people.eng.unimelb.edu.au/nlipovetzky,us3IGxsAAAAJ,1103.0,20.0
Michael Kirley,http://people.eng.unimelb.edu.au/mkirley,te9wVHwAAAAJ,3112.0,28.0
Richard O. Sinnott,http://www.findanexpert.unimelb.edu.au/display/person342078,irye6KMAAAAJ,4695.0,34.0
Alex Lopez-Lorca,http://people.eng.unimelb.edu.au/tmiller,NOSCHOLARPAGE,,
Alistair Moffat,http://people.eng.unimelb.edu.au/ammoffat,r3xSME0AAAAJ,20243.0,59.0
Atif Ahmad,http://people.eng.unimelb.edu.au/atif/home.html,PZsKvFUAAAAJ,2903.0,28.0
Frank Vetere,http://people.eng.unimelb.edu.au/fv,_30-AxUAAAAJ,7590.0,48.0
Chris Leckie,http://findanexpert.unimelb.edu.au/display/person6335,wUsI0cAAAAAJ,13233.0,53.0
Jan Schröder,https://www.findanexpert.unimelb.edu.au/display/person304961,EoQ2NZsAAAAJ,1844.0,17.0
Shanton Chang,http://people.eng.unimelb.edu.au/slwc,saxbu9cAAAAJ,4294.0,33.0
Antonette Mendoza,https://www.findanexpert.unimelb.edu.au/display/person6868,Mi79FfQAAAAJ,683.0,13.0
Sean B. Maynard,http://people.eng.unimelb.edu.au/seanbm/home.html,OkNuF20AAAAJ,2433.0,24.0
Eduardo Velloso,http://www.eduardovelloso.com,yHHlOiQAAAAJ,2355.0,24.0
Trevor Anthony Cohn,http://people.eng.unimelb.edu.au/tcohn,FCom398AAAAJ,8507.0,51.0
Cornelia Maria Verspoor,http://findanexpert.unimelb.edu.au/display/person458973,dUxHnbcAAAAJ,8571.0,41.0
Parampalli Udaya,http://people.eng.unimelb.edu.au/udaya,dT9UeiAAAAAJ,2384.0,24.0
Gil A. Tidhar,http://findanexpert.unimelb.edu.au/display/person62807,NOSCHOLARPAGE,,
Shanika A. Karunasekera,http://findanexpert.unimelb.edu.au/display/person18115,WG0tRVcAAAAJ,,
Martin R. Gibbs,http://people.eng.unimelb.edu.au/martinrg/recent_pubs.html,1ewxP20AAAAJ,,
Jianzhong Qi,http://people.eng.unimelb.edu.au/jianzhongq,mxS6eHYAAAAJ,1966.0,22.0
Adrian R. Pearce,http://people.eng.unimelb.edu.au/adrianrp,GIBSIRAAAAAJ,1541.0,19.0
Aaron Harwood,http://people.eng.unimelb.edu.au/aharwood,3jf-G0YAAAAJ,1949.0,23.0
Olga Ohrimenko,https://people.eng.unimelb.edu.au/oohrimenko,lzfVm_8AAAAJ,2674.0,19.0
Kotagiri Ramamohanarao,http://findanexpert.unimelb.edu.au/display/person16028,UrYhkwQAAAAJ,18753.0,65.0
