name,homepage,scholar_id,citations,h-index
M. Fatih Amasyali,https://www.ce.yildiz.edu.tr/personal/mfatih?lang=en,qTUSAy0AAAAJ,1202.0,18.0
Gorkem Serbes,https://www.ce.yildiz.edu.tr/personal/gorkem?lang=en,96vDpfcAAAAJ,935.0,15.0
Zeyneb Kurt,https://www.ce.yildiz.edu.tr/personal/zeyneb?lang=en,e7v0D7sAAAAJ,756.0,13.0
Hasan H. Balik,https://www.ce.yildiz.edu.tr/personal/hasan?lang=en,tcdtSbIAAAAJ,910.0,14.0
Yunus Emre Selçuk,https://www.ce.yildiz.edu.tr/personal/yunus?lang=en,BnvP05kAAAAJ,99.0,6.0
Ali Gökhan Yavuz,https://www.ce.yildiz.edu.tr/personal/gokhan?lang=en,NOSCHOLARPAGE,,
Göksel Biricik,https://www.ce.yildiz.edu.tr/personal/goksel?lang=en,NOSCHOLARPAGE,,
Mehmet S. Aktas,https://www.ce.yildiz.edu.tr/personal/maktas?lang=en,ocHB_6gAAAAJ,1657.0,27.0
Utku Kalay,https://www.ce.yildiz.edu.tr/personal/utkuk?lang=en,NOSCHOLARPAGE,,
Oya Kalipsiz,https://www.ce.yildiz.edu.tr/personal/kalipsiz?lang=en,LkzBOiUAAAAJ,317.0,8.0
Gokhan Bilgin,https://www.ce.yildiz.edu.tr/personal/gokhanb?lang=en,xOtyJygAAAAJ,982.0,14.0
Veli Hakkoymaz,https://www.ce.yildiz.edu.tr/personal/vhakkoymaz?lang=en,TCKUg1QAAAAJ,159.0,6.0
Elif Mine Karsligil,https://www.ce.yildiz.edu.tr/personal/elifk?lang=en,NOSCHOLARPAGE,,
Sirma Yavuz,https://www.ce.yildiz.edu.tr/personal/sirma?lang=en,fmbg4lsAAAAJ,709.0,12.0
Nizamettin Aydin,https://www.ce.yildiz.edu.tr/personal/naydin?lang=en,JhyQcSIAAAAJ,1995.0,23.0
M. Amaç Güvensan,https://www.ce.yildiz.edu.tr/personal/amacg?lang=en,YPbvk4gAAAAJ,1083.0,13.0
Oguz Altun,https://www.ce.yildiz.edu.tr/personal/oguza?lang=en,NOSCHOLARPAGE,,
Songul Albayrak,https://www.ce.yildiz.edu.tr/personal/songul?lang=en,LF5HfgEAAAAJ,,
Z. Cihan Taysi,https://www.ce.yildiz.edu.tr/personal/cihan?lang=en,NOSCHOLARPAGE,,
Banu Diri,https://www.ce.yildiz.edu.tr/personal/banud?lang=en,GUQMy2UAAAAJ,3169.0,24.0
Ferkan Yilmaz,https://www.ce.yildiz.edu.tr/personal/ferkan?lang=en,yD0td6wAAAAJ,2685.0,24.0
Erkan Uslu,https://www.ce.yildiz.edu.tr/personal/erkan?lang=en,NOSCHOLARPAGE,,
