name,homepage,scholar_id,citations,h-index
Thomas W. Sederberg,https://cs.byu.edu/faculty/tom,mveYvw8AAAAJ,16494.0,50.0
Kenneth J. Rodham,https://cs.byu.edu/faculty/rodham,NOSCHOLARPAGE,,
Cory Barker,https://cs.byu.edu/faculty/barker,iZfqmbMAAAAJ,82.0,4.0
Sean C. Warnick,https://cs.byu.edu/faculty/sean,k7WBrxoAAAAJ,1497.0,19.0
Kent E. Seamons,https://cs.byu.edu/faculty/seamons,XY4ky-YAAAAJ,6804.0,39.0
David Wingate,https://cs.byu.edu/faculty/dw87,W9uPOIQAAAAJ,8425.0,46.0
Jacob W. Crandall,http://www.jacobcrandall.net,FHGBC58AAAAJ,3204.0,28.0
Paul R. Roper,https://cs.byu.edu/faculty/proper,44RdgPcAAAAJ,71.0,1.0
Kevin D. Seppi,https://cs.byu.edu/faculty/kseppi,xLQan5cAAAAJ,3240.0,32.0
Michael D. Jones,https://cs.byu.edu/faculty/jones,OLUt0kgAAAAJ,9763.0,22.0
Christopher Archibald,https://cs.byu.edu/faculty/ca65,tH8pducAAAAJ,213.0,8.0
Daniel Zappala,https://cs.byu.edu/faculty/zappala,Q9DsCL4AAAAJ,5284.0,27.0
Christophe G. Giraud-Carrier,https://cs.byu.edu/faculty/cgc,jHWj2yYAAAAJ,,
Robert P. Burton,https://cs.byu.edu/faculty/rpburton,0NKgxEEAAAAJ,7240.0,33.0
J. Kelly Flanagan,https://cs.byu.edu/faculty/flanaganjkelly,NOSCHOLARPAGE,,
Seth Holladay,https://cs.byu.edu/faculty/srh43,FLK47OIAAAAJ,14.0,2.0
Brent Adams,https://animation.byu.edu/content/faculty,NOSCHOLARPAGE,,
Parris K. Egbert,https://cs.byu.edu/faculty/egbert,7oD2ZL8AAAAJ,1093.0,18.0
Ryan Farrell,https://faculty.cs.byu.edu/~farrell,56EZh6YAAAAJ,1904.0,14.0
Bill Barrett,https://cs.byu.edu/faculty/barrett,yLWfq68AAAAJ,5899.0,29.0
Scott N. Woodfield,https://cs.byu.edu/faculty/woodfiel,NOSCHOLARPAGE,,
Mark J. Clement,https://faculty.cs.byu.edu/~clement,8sFevmEAAAAJ,13443.0,24.0
Bryan S. Morse,http://morse.cs.byu.edu,yOyREHoAAAAJ,,
Eric K. Ringger,https://faculty.cs.byu.edu/~ringger,XkkU-hwAAAAJ,3966.0,30.0
Yiu-Kai Dennis Ng,https://faculty.cs.byu.edu/~ng/ng.html,HhIElBEAAAAJ,3140.0,23.0
Michael A. Goodrich,https://faculty.cs.byu.edu/~mike,7LTGov4AAAAJ,11793.0,47.0
Dan Ventura,http://axon.cs.byu.edu/Dan,iSsKAqQAAAAJ,3597.0,30.0
Tony R. Martinez,http://axon.cs.byu.edu/~martinez,R1JyT9AAAAAJ,8379.0,36.0
Eric G. Mercer,https://cs.byu.edu/faculty/egm,FbUhdYYAAAAJ,3487.0,8.0
Quinn O. Snell,https://faculty.cs.byu.edu/~snell,EaEutcUAAAAJ,,
