name,homepage,scholar_id,citations,h-index
Chetan D. Parikh,http://www.iiitb.ac.in/faculty_page.php?name=ChetanParikh,S1edNtAAAAAJ,525.0,12.0
V. Sridhar,http://www.iiitb.ac.in/faculty_page.php?name=VSridhar,NOSCHOLARPAGE,,
Ashish Choudhary,https://sites.google.com/site/ashishcrypto,ZYQXnKsAAAAJ,464.0,10.0
Amit Chattopadhyay,http://amitchattopadhyay.weebly.com,sooauB0AAAAJ,2402.0,29.0
Neelam Sinha,http://www.iiitb.ac.in/faculty_page.php?name=NeelamSinha,6A_OhfoAAAAJ,470.0,10.0
Dinesh Babu J.,http://www.iiitb.ac.in/faculty_page.php?name=DineshBabuJayagopi,tVEF11EAAAAJ,1265.0,17.0
Jyotsna Bapat,http://www.iiitb.ac.in/faculty_page.php?name=JyotsnaBapat,NOSCHOLARPAGE,,
Chandrashekar Ramanathan,http://www.iiitb.ac.in/faculty_page.php?name=ChandrashekarRamanathan,EBSaHLkAAAAJ,2443.0,29.0
G. Srinivasaraghavan,http://www.iiitb.ac.in/faculty_page.php?name=GSrinivasaraghavan,NOSCHOLARPAGE,,
Jaya Sreevalsan Nair,http://www.iiitb.ac.in/faculty_page.php?name=JayaSreevalsanNair,Hh2xBGsAAAAJ,207.0,8.0
JayPrakash Lalchandani,http://www.iiitb.ac.in/faculty_page.php?name=JayprakashTLalchandani,NOSCHOLARPAGE,,
Madhav Rao,http://www.iiitb.ac.in/faculty_page.php?name=MadhavRao,B7Eg5RsAAAAJ,441.0,12.0
Manish Gupta,http://www.iiitb.ac.in/faculty_page.php?name=ManishGupta,dt_xftUAAAAJ,8403.0,51.0
G. N. Srinivasa Prasanna,http://www.iiitb.ac.in/faculty_page.php?name=GNSrinivasaPrasanna,NOSCHOLARPAGE,,
K. V. Dinesha,http://www.iiitb.ac.in/faculty_page.php?name=KVDinesha,NOSCHOLARPAGE,,
T. K. Srikanth,http://www.iiitb.ac.in/faculty_page.php?name=TKSrikanth,IFuQJy0AAAAJ,1043.0,7.0
Tricha Anjali,http://www.iiitb.ac.in/faculty_page.php?name=TrichaAnjali,Xxqp1TUAAAAJ,1299.0,17.0
Preeti Mudliar,http://www.iiitb.ac.in/faculty_page.php?name=PreetiMudliar,NOSCHOLARPAGE,,
Sujit Chakrabarti,http://www.iiitb.ac.in/faculty_page.php?name=SujitKumarChakrabarti,NOSCHOLARPAGE,,
Srinath R. Naidu,http://www.iiitb.ac.in/faculty_page.php?name=SrinathRNaidu,eJOK4wwAAAAJ,,
Subhajit Sen,http://www.iiitb.ac.in/faculty_page.php?name=SubajitSen,uPa54XcAAAAJ,2698.0,11.0
Shrisha Rao,http://www.iiitb.ac.in/faculty_page.php?name=ShrishaRao,SxYeZQcAAAAJ,1753.0,22.0
Debabrata Das,http://www.iiitb.ac.in/faculty_page.php?name=DebabrataDas,gU6HKm4AAAAJ,15361.0,60.0
Srinath Srinivasa,http://www.iiitb.ac.in/faculty_page.php?name=SrinathSrinivasa,PckUVJsAAAAJ,648.0,13.0
V. Ramasubramanian,http://www.iiitb.ac.in/faculty_page.php?name=VRamasubramanian,Eb87kPkAAAAJ,1010.0,15.0
Balaji Parthasarathy,http://citapp.iiitb.ac.in/staff-members/balaji-parthasarathy,cbrHE1YAAAAJ,984.0,15.0
Pradeesha Ashok,http://www.iiitb.ac.in/faculty_page.php?name=PradeeshaAshok,kYEa1aIAAAAJ,92.0,6.0
Janaki Srinivasan,https://janakisrinivasan.wordpress.com,_SN8PK8AAAAJ,533.0,12.0
Sachit Rao,http://www.iiitb.ac.in/faculty_page.php?name=SachitRao,NOSCHOLARPAGE,,
V. N. Muralidhara,http://www.iiitb.ac.in/faculty_page.php?name=VNMuralidhara,qYHo_C4AAAAJ,161.0,5.0
