name,homepage,scholar_id,citations,h-index
Dana Habeeb,http://danahabeeb.com,vVlyWw0AAAAJ,672.0,5.0
Thomas L. Sterling,https://www.soic.indiana.edu/all-people/profile.html?profile_id=303,t4BXt2EAAAAJ,,
Erik Stolterman,https://www.soic.indiana.edu/all-people/profile.html?profile_id=305,iotMZFMAAAAJ,11236.0,44.0
David J. Wild,http://david-wild-knzl.squarespace.com,0YOKRoAAAAJ,,
Martin A. Siegel,https://www.soic.indiana.edu/all-people/profile.html?profile_id=298,sZ_nSuIAAAAJ,1014.0,17.0
Steven A. Myers,http://wphomes.soic.indiana.edu/samyers,SQnCsswAAAAJ,2626.0,23.0
Yuan Zhou,https://www.soic.indiana.edu/all-people/profile.html?profile_id=442,aR34e1gAAAAJ,10480.0,24.0
Kahyun Choi,http://kahyunchoi.com,TYXfH1wAAAAJ,218.0,9.0
Cassidy R. Sugimoto,https://ella.sice.indiana.edu/~sugimoto/index.php,AjKdHVMAAAAJ,11499.0,49.0
Cenk S. Sahinalp,https://www.soic.indiana.edu/all-people/profile.html?profile_id=291,NOSCHOLARPAGE,,
D. Martin Swany,https://www.soic.indiana.edu/all-people/profile.html?profile_id=307,NOSCHOLARPAGE,,
Damir Cavar,http://damir.cavar.me,6b8TO4cAAAAJ,1213.0,16.0
Allen B. Riddell,https://www.ariddell.org,zDIvI1UAAAAJ,5566.0,7.0
Vikram Jadhao,https://jadhaolab.engineering.indiana.edu,7m5wqk4AAAAJ,614.0,15.0
Johan Bollen,https://homes.luddy.indiana.edu/jbollen,jDmcdsUAAAAJ,16093.0,42.0
Zoran Tiganj,https://homes.luddy.indiana.edu/ztiganj,NOSCHOLARPAGE,,
Katie A. Siek,http://wphomes.soic.indiana.edu/ksiek,-R9W7IkAAAAJ,3097.0,31.0
Justin Wood,http://buildingamind.com,q9EK5i0AAAAJ,2002.0,25.0
Kay Connelly,http://wphomes.soic.indiana.edu/connelly,uZZ7HtIAAAAJ,4261.0,37.0
Robert D. Montoya,http://robertdmontoya.com,JwuWrxkAAAAJ,47.0,4.0
James A. Glazier,https://iubphys.sitehost.iu.edu/faculty/glazier.shtml,y0pmefMAAAAJ,13236.0,61.0
Lawrence S. Moss,https://iulg.sitehost.iu.edu/moss,9XDfKqYAAAAJ,5745.0,30.0
Shuang Wang,http://www.shuangwang.org,GnDGqKQAAAAJ,4421.0,31.0
Bernard D. Frischer,http://frischer.org,NOSCHOLARPAGE,,
Minje Kim,https://minjekim.com,hEfnFKAAAAAJ,2446.0,19.0
