earliest_paper
2005
1836
2002
1987
2000
1993
1992
""
1989
2015
1992
""
1802
1996
2006
1997
1993
1976
1989
2010
1970
""
1992
1982
2004
""
1994
1999
2016
1993
2007
2008
2004
1912
1993
1993
1990
1999
1983
2001
2006
2013
""
2009
2004
""
1988
1993
1989
1979
2002
182
1997
2000
2008
1981
1969
2001
1987
""
""
1985
2006
""
1964
""
1983
2010
2013
1996
""
2010
""
1995
""
1936
8
